Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
AgentBrain,1.090,4106.497,2.872,163,0.479
AgentBrain,1.048,4110.530,2.879,162,0.479
AgentBrain,1.021,4114.634,2.978,162,0.479
AgentBrain,1.086,4118.714,2.888,161,0.479
AgentBrain,1.011,4122.309,2.492,161,0.479
AgentBrain,1.095,4126.366,2.853,161,0.479
AgentBrain,1.027,4130.388,2.880,162,0.479
AgentBrain,1.029,4134.289,2.771,162,0.479
AgentBrain,1.014,4138.528,3.097,161,0.479
AgentBrain,1.022,4142.152,2.504,161,0.479
AgentBrain,1.013,4146.254,2.967,161,0.479
AgentBrain,1.019,4150.115,2.740,162,0.479
AgentBrain,1.068,4154.396,3.093,161,0.479
AgentBrain,1.056,4158.175,2.626,161,0.479
AgentBrain,1.027,4162.283,2.971,161,0.479
AgentBrain,1.030,4166.253,2.833,162,0.479
AgentBrain,1.060,4170.254,2.837,162,0.479
AgentBrain,1.012,4174.271,2.884,161,0.480
AgentBrain,1.046,4178.326,2.899,162,0.480
AgentBrain,1.010,4182.385,2.932,163,0.480
AgentBrain,1.054,4186.112,2.563,161,0.480
AgentBrain,1.060,4190.197,2.904,163,0.480
AgentBrain,1.058,4194.210,2.849,162,0.480
AgentBrain,1.043,4198.556,3.174,161,0.480
AgentBrain,1.037,4202.519,2.821,161,0.480
AgentBrain,1.047,4206.310,2.602,161,0.480
AgentBrain,1.047,4210.640,3.173,162,0.480
AgentBrain,1.042,4214.736,2.952,161,0.480
AgentBrain,1.117,4218.853,2.886,161,0.480
AgentBrain,1.061,4223.084,3.057,161,0.480
AgentBrain,1.062,4227.162,2.906,162,0.480
AgentBrain,1.160,4231.374,2.935,162,0.480
AgentBrain,1.055,4235.626,3.064,162,0.480
AgentBrain,1.037,4239.600,2.817,164,0.480
AgentBrain,1.060,4243.679,2.902,161,0.480
AgentBrain,1.044,4247.647,2.822,161,0.481
AgentBrain,1.091,4251.908,3.060,161,0.481
AgentBrain,1.055,4256.054,2.972,164,0.481
AgentBrain,1.061,4260.269,3.040,161,0.481
AgentBrain,1.073,4264.646,3.180,161,0.481
AgentBrain,1.028,4268.636,2.850,163,0.481
AgentBrain,1.012,4272.588,2.830,161,0.481
AgentBrain,1.038,4276.460,2.734,162,0.481
AgentBrain,1.152,4280.522,2.813,161,0.481
AgentBrain,1.044,4284.746,3.059,163,0.481
AgentBrain,1.073,4288.908,2.987,162,0.482
AgentBrain,1.076,4293.033,2.938,162,0.482
AgentBrain,1.022,4296.984,2.830,163,0.482
AgentBrain,1.046,4301.061,2.912,163,0.482
AgentBrain,1.020,4305.129,2.944,162,0.482
AgentBrain,1.034,4308.987,2.717,161,0.482
AgentBrain,1.106,4313.064,2.865,161,0.482
AgentBrain,1.099,4317.266,2.985,162,0.482
AgentBrain,1.012,4321.006,2.639,162,0.482
AgentBrain,1.021,4325.069,2.925,162,0.482
AgentBrain,1.049,4328.979,2.751,162,0.482
AgentBrain,1.018,4332.983,2.872,162,0.483
AgentBrain,1.033,4336.875,2.752,163,0.483
AgentBrain,1.024,4340.736,2.732,161,0.483
AgentBrain,1.052,4344.643,2.744,161,0.483
AgentBrain,1.062,4348.536,2.721,164,0.483
AgentBrain,1.053,4352.408,2.717,163,0.483
AgentBrain,1.077,4356.395,2.807,161,0.483
AgentBrain,1.035,4360.093,2.571,162,0.483
AgentBrain,1.041,4364.332,3.077,164,0.483
AgentBrain,1.031,4367.927,2.468,161,0.483
AgentBrain,1.012,4371.796,2.752,161,0.483
AgentBrain,1.036,4375.690,2.748,162,0.484
AgentBrain,1.011,4379.457,2.656,162,0.484
AgentBrain,1.028,4383.159,2.573,161,0.484
AgentBrain,1.037,4387.042,2.740,161,0.484
AgentBrain,1.071,4390.979,2.750,164,0.484
AgentBrain,1.070,4394.743,2.589,162,0.484
AgentBrain,1.043,4398.757,2.859,161,0.484
AgentBrain,1.076,4402.531,2.603,162,0.484
AgentBrain,1.048,4406.493,2.809,162,0.484
AgentBrain,1.063,4410.386,2.730,162,0.484
AgentBrain,1.017,4414.383,2.872,162,0.485
AgentBrain,1.027,4418.220,2.710,161,0.485
AgentBrain,1.009,4421.920,2.584,161,0.485
AgentBrain,1.081,4425.631,2.532,161,0.485
AgentBrain,1.049,4429.543,2.757,161,0.485
AgentBrain,1.028,4433.508,2.838,161,0.485
AgentBrain,1.024,4437.429,2.787,161,0.485
AgentBrain,1.070,4441.148,2.548,161,0.485
AgentBrain,1.040,4444.924,2.636,162,0.485
AgentBrain,1.012,4448.799,2.762,161,0.485
AgentBrain,1.004,4452.506,2.595,165,0.485
AgentBrain,1.096,4456.257,2.554,162,0.486
AgentBrain,1.028,4460.202,2.784,161,0.486
AgentBrain,1.019,4463.861,2.537,162,0.486
AgentBrain,1.031,4468.010,3.001,161,0.486
AgentBrain,1.011,4471.508,2.390,161,0.486
AgentBrain,1.022,4475.308,2.677,162,0.486
AgentBrain,1.006,4479.039,2.615,161,0.486
AgentBrain,1.087,4482.842,2.613,164,0.486
AgentBrain,1.038,4486.639,2.655,161,0.486
AgentBrain,1.049,4490.413,2.624,162,0.486
AgentBrain,1.116,4494.259,2.619,161,0.487
AgentBrain,1.047,4498.072,2.661,163,0.487
AgentBrain,1.091,4501.989,2.725,162,0.487
AgentBrain,1.032,4505.620,2.499,161,0.487
AgentBrain,1.013,4509.475,2.733,162,0.487
AgentBrain,1.010,4513.173,2.591,161,0.487
AgentBrain,1.031,4516.899,2.589,162,0.487
AgentBrain,1.009,4520.489,2.481,162,0.487
AgentBrain,1.007,4524.209,2.601,161,0.487
AgentBrain,1.006,4527.876,2.567,163,0.487
AgentBrain,1.005,4531.481,2.500,161,0.487
AgentBrain,1.041,4535.053,2.435,162,0.487
AgentBrain,1.007,4538.697,2.533,163,0.487
AgentBrain,1.008,4542.284,2.491,163,0.487
AgentBrain,1.009,4545.743,2.360,161,0.487
AgentBrain,1.008,4549.305,2.458,161,0.488
AgentBrain,1.016,4552.764,2.345,161,0.488
AgentBrain,1.010,4556.262,2.371,161,0.488
AgentBrain,1.007,4560.037,2.669,166,0.488
AgentBrain,1.007,4563.638,2.497,162,0.488
AgentBrain,1.011,4567.274,2.525,164,0.488
AgentBrain,1.007,4570.837,2.463,161,0.488
AgentBrain,1.019,4574.391,2.438,161,0.488
AgentBrain,1.013,4577.951,2.451,161,0.488
AgentBrain,1.008,4581.427,2.370,161,0.488
AgentBrain,1.003,4585.090,2.561,161,0.488
AgentBrain,1.019,4588.839,2.626,163,0.488
AgentBrain,1.017,4592.403,2.449,161,0.488
AgentBrain,1.028,4595.948,2.420,162,0.489
AgentBrain,1.010,4599.386,2.342,164,0.489
AgentBrain,1.009,4603.190,2.693,162,0.489
AgentBrain,1.025,4606.856,2.541,161,0.489
AgentBrain,1.011,4610.489,2.524,161,0.489
AgentBrain,1.005,4613.811,2.218,161,0.489
AgentBrain,1.013,4617.346,2.427,162,0.489
AgentBrain,1.009,4621.274,2.788,162,0.489
AgentBrain,1.024,4624.778,2.389,162,0.489
AgentBrain,1.016,4628.475,2.587,162,0.489
AgentBrain,1.007,4632.082,2.505,161,0.489
AgentBrain,1.010,4635.795,2.595,162,0.489
AgentBrain,1.008,4639.327,2.428,161,0.489
AgentBrain,1.007,4642.899,2.473,164,0.489
AgentBrain,1.006,4646.490,2.488,163,0.490
AgentBrain,1.128,4650.202,2.485,164,0.490
AgentBrain,1.113,4654.002,2.581,161,0.490
AgentBrain,1.080,4657.552,2.376,161,0.490
AgentBrain,1.025,4661.170,2.489,161,0.490
AgentBrain,1.012,4664.683,2.404,164,0.490
AgentBrain,1.015,4668.431,2.628,162,0.490
AgentBrain,1.088,4672.153,2.543,163,0.490
AgentBrain,1.049,4675.994,2.691,162,0.490
AgentBrain,1.070,4679.575,2.426,161,0.491
AgentBrain,1.034,4683.181,2.465,161,0.491
AgentBrain,1.025,4686.725,2.421,163,0.491
AgentBrain,1.065,4690.297,2.421,161,0.491
AgentBrain,1.085,4694.061,2.587,161,0.491
AgentBrain,1.040,4697.713,2.520,162,0.491
AgentBrain,1.011,4701.314,2.494,161,0.491
AgentBrain,1.039,4704.848,2.402,162,0.491
AgentBrain,1.056,4708.523,2.513,162,0.491
AgentBrain,1.010,4712.149,2.511,164,0.491
AgentBrain,1.031,4715.792,2.514,161,0.491
AgentBrain,1.043,4719.525,2.593,163,0.491
AgentBrain,1.062,4723.111,2.431,161,0.492
AgentBrain,1.059,4726.763,2.501,161,0.492
AgentBrain,1.066,4730.406,2.473,161,0.492
AgentBrain,1.039,4733.983,2.439,161,0.492
AgentBrain,1.034,4737.410,2.298,161,0.492
AgentBrain,1.027,4740.778,2.255,161,0.492
AgentBrain,1.042,4744.278,2.361,162,0.492
AgentBrain,1.046,4747.804,2.383,164,0.492
AgentBrain,1.049,4751.273,2.326,162,0.492
AgentBrain,1.047,4754.714,2.304,163,0.492
AgentBrain,1.033,4758.302,2.453,161,0.493
AgentBrain,1.033,4761.921,2.478,163,0.493
AgentBrain,1.029,4765.291,2.248,163,0.493
AgentBrain,1.072,4768.813,2.353,161,0.493
AgentBrain,1.045,4772.209,2.260,161,0.493
AgentBrain,1.050,4775.759,2.401,161,0.493
AgentBrain,1.084,4779.407,2.461,161,0.493
AgentBrain,1.032,4782.741,2.207,164,0.493
AgentBrain,1.042,4786.156,2.279,164,0.493
AgentBrain,1.045,4789.638,2.343,161,0.493
AgentBrain,1.043,4793.089,2.315,161,0.493
AgentBrain,1.037,4796.516,2.297,163,0.493
AgentBrain,1.039,4799.979,2.330,161,0.493
AgentBrain,1.036,4803.446,2.340,162,0.494
AgentBrain,1.025,4806.997,2.427,161,0.494
AgentBrain,1.035,4810.496,2.369,161,0.494
AgentBrain,1.044,4813.942,2.313,164,0.494
AgentBrain,1.041,4817.364,2.279,163,0.494
AgentBrain,1.023,4820.790,2.310,161,0.494
AgentBrain,1.032,4824.380,2.457,162,0.494
AgentBrain,1.040,4827.776,2.270,161,0.494
AgentBrain,1.031,4831.218,2.313,161,0.494
AgentBrain,1.031,4834.814,2.464,161,0.494
AgentBrain,1.033,4838.333,2.387,162,0.494
AgentBrain,1.022,4841.878,2.427,161,0.494
AgentBrain,1.025,4845.240,2.240,162,0.495
AgentBrain,1.026,4848.627,2.270,162,0.495
AgentBrain,1.031,4852.076,2.325,162,0.495
AgentBrain,1.033,4855.551,2.350,162,0.495
AgentBrain,1.053,4858.951,2.259,162,0.495
AgentBrain,1.041,4862.542,2.463,162,0.495
AgentBrain,1.032,4865.976,2.314,163,0.495
AgentBrain,1.045,4869.471,2.357,162,0.495
AgentBrain,1.027,4872.845,2.255,161,0.495
AgentBrain,1.034,4876.473,2.498,161,0.495
AgentBrain,1.041,4880.040,2.430,163,0.495
AgentBrain,1.035,4883.759,2.574,161,0.495
AgentBrain,1.020,4887.210,2.341,161,0.495
AgentBrain,1.026,4890.800,2.467,161,0.495
AgentBrain,1.035,4894.487,2.550,164,0.495
AgentBrain,1.056,4897.797,2.169,161,0.495
AgentBrain,1.068,4901.427,2.462,161,0.495
AgentBrain,1.032,4904.808,2.258,161,0.495
AgentBrain,1.040,4908.332,2.383,162,0.495
AgentBrain,1.034,4911.825,2.359,163,0.496
AgentBrain,1.026,4915.346,2.397,161,0.496
AgentBrain,1.040,4918.731,2.231,161,0.496
AgentBrain,1.045,4922.245,2.376,162,0.496
AgentBrain,1.034,4925.651,2.279,161,0.496
AgentBrain,1.029,4929.057,2.289,161,0.496
AgentBrain,1.029,4932.563,2.385,162,0.496
AgentBrain,1.033,4936.181,2.491,162,0.496
AgentBrain,1.053,4939.817,2.481,161,0.496
AgentBrain,1.040,4943.239,2.286,162,0.496
AgentBrain,1.028,4946.853,2.484,161,0.496
AgentBrain,1.021,4950.284,2.309,161,0.496
AgentBrain,1.028,4953.846,2.439,162,0.497
AgentBrain,1.032,4957.470,2.484,161,0.497
AgentBrain,1.037,4960.980,2.373,162,0.497
AgentBrain,1.033,4964.689,2.571,162,0.497
AgentBrain,1.027,4968.224,2.416,161,0.497
AgentBrain,1.050,4971.852,2.479,163,0.497
AgentBrain,1.033,4975.513,2.517,162,0.497
AgentBrain,1.052,4979.085,2.425,162,0.497
AgentBrain,1.025,4982.767,2.530,162,0.497
AgentBrain,1.031,4986.264,2.369,161,0.497
AgentBrain,1.041,4989.852,2.449,162,0.497
AgentBrain,1.060,4993.556,2.541,163,0.498
AgentBrain,1.050,4997.159,2.457,163,0.498
AgentBrain,1.031,5000.824,2.534,162,0.498
AgentBrain,1.053,5004.445,2.464,161,0.498
AgentBrain,1.032,5008.043,2.467,161,0.498
AgentBrain,1.032,5011.686,2.512,161,0.498
AgentBrain,1.045,5015.419,2.571,163,0.498
AgentBrain,1.033,5019.032,2.489,164,0.498
AgentBrain,1.037,5022.645,2.474,161,0.498
AgentBrain,1.022,5026.385,2.619,161,0.499
AgentBrain,1.038,5029.940,2.422,161,0.499
AgentBrain,1.030,5033.627,2.562,162,0.499
AgentBrain,1.013,5037.316,2.572,161,0.499
AgentBrain,1.006,5040.812,2.397,161,0.499
AgentBrain,1.015,5044.222,2.305,162,0.499
AgentBrain,1.019,5048.891,3.382,162,0.499
AgentBrain,1.032,5052.111,2.141,162,0.499
AgentBrain,1.032,5055.618,2.428,163,0.499
AgentBrain,1.023,5059.045,2.355,161,0.499
AgentBrain,1.036,5062.544,2.412,164,0.498
AgentBrain,1.038,5065.835,2.209,166,0.498
AgentBrain,1.041,5069.221,2.293,165,0.498
AgentBrain,1.033,5072.886,2.580,171,0.498
AgentBrain,1.017,5076.279,2.328,166,0.498
AgentBrain,1.018,5079.712,2.362,164,0.498
AgentBrain,1.041,5083.004,2.205,164,0.497
AgentBrain,1.017,5086.186,2.120,165,0.497
AgentBrain,1.017,5089.604,2.347,161,0.497
AgentBrain,1.033,5093.059,2.355,163,0.497
AgentBrain,1.020,5096.537,2.405,164,0.496
AgentBrain,1.027,5099.925,2.312,166,0.496
AgentBrain,1.035,5103.253,2.248,162,0.496
AgentBrain,1.018,5106.638,2.316,162,0.496
AgentBrain,1.014,5109.918,2.197,161,0.495
AgentBrain,1.017,5113.265,2.287,162,0.495
AgentBrain,1.018,5116.658,2.326,161,0.495
AgentBrain,1.022,5119.886,2.158,161,0.495
AgentBrain,1.030,5123.287,2.321,161,0.495
AgentBrain,1.013,5126.591,2.243,163,0.494
AgentBrain,1.019,5130.010,2.350,162,0.494
AgentBrain,1.015,5133.361,2.285,162,0.494
AgentBrain,1.030,5136.770,2.323,161,0.494
AgentBrain,1.019,5140.227,2.388,161,0.494
AgentBrain,1.023,5143.341,2.050,166,0.493
AgentBrain,1.035,5146.802,2.380,164,0.493
AgentBrain,1.038,5150.166,2.277,165,0.493
AgentBrain,1.028,5153.639,2.391,162,0.493
AgentBrain,1.016,5156.861,2.159,162,0.493
AgentBrain,1.014,5160.285,2.359,163,0.492
AgentBrain,1.027,5163.561,2.204,162,0.492
AgentBrain,1.013,5167.125,2.476,161,0.492
AgentBrain,1.032,5170.393,2.193,161,0.492
AgentBrain,1.028,5173.911,2.439,161,0.492
AgentBrain,1.041,5177.366,2.361,165,0.491
AgentBrain,1.021,5180.656,2.223,161,0.491
AgentBrain,1.019,5183.883,2.163,162,0.491
AgentBrain,1.022,5187.269,2.316,164,0.491
AgentBrain,1.021,5190.606,2.262,165,0.491
AgentBrain,1.022,5193.922,2.244,161,0.490
AgentBrain,1.014,5197.462,2.467,161,0.490
AgentBrain,1.030,5200.684,2.147,165,0.490
AgentBrain,1.023,5204.031,2.273,161,0.490
AgentBrain,1.015,5207.534,2.431,168,0.490
AgentBrain,1.015,5210.748,2.146,162,0.490
AgentBrain,1.015,5214.166,2.353,163,0.490
AgentBrain,1.013,5217.507,2.277,163,0.489
AgentBrain,1.012,5220.874,2.306,161,0.489
AgentBrain,1.022,5224.170,2.227,162,0.489
AgentBrain,1.020,5227.448,2.192,164,0.489
AgentBrain,1.030,5231.122,2.589,162,0.489
AgentBrain,1.028,5234.191,1.999,161,0.488
AgentBrain,1.028,5237.586,2.324,163,0.488
AgentBrain,1.031,5241.093,2.421,161,0.488
AgentBrain,1.015,5244.590,2.431,161,0.488
AgentBrain,1.016,5247.499,1.855,161,0.488
AgentBrain,1.027,5250.945,2.368,168,0.488
AgentBrain,1.021,5254.548,2.527,162,0.487
AgentBrain,1.027,5257.866,2.229,162,0.487
AgentBrain,1.024,5261.020,2.081,161,0.487
AgentBrain,1.017,5264.511,2.412,161,0.487
AgentBrain,1.019,5267.702,2.122,161,0.486
AgentBrain,1.009,5270.877,2.117,163,0.486
AgentBrain,1.038,5274.341,2.371,161,0.486
AgentBrain,1.020,5277.564,2.157,161,0.485
AgentBrain,1.018,5280.708,2.075,168,0.485
AgentBrain,1.024,5284.331,2.533,163,0.485
AgentBrain,1.023,5287.348,1.933,165,0.485
AgentBrain,1.020,5290.660,2.241,161,0.485
AgentBrain,1.027,5294.114,2.376,161,0.484
AgentBrain,1.034,5297.481,2.284,164,0.484
AgentBrain,1.015,5300.744,2.200,161,0.484
AgentBrain,1.020,5303.846,2.042,161,0.484
AgentBrain,1.020,5307.342,2.419,161,0.483
AgentBrain,1.023,5310.610,2.195,161,0.483
AgentBrain,1.030,5313.843,2.155,163,0.483
AgentBrain,1.028,5317.235,2.309,164,0.482
AgentBrain,1.034,5320.719,2.393,163,0.482
AgentBrain,1.040,5323.973,2.168,165,0.482
AgentBrain,1.030,5327.339,2.292,162,0.482
AgentBrain,1.024,5330.536,2.125,167,0.482
AgentBrain,1.020,5333.873,2.264,161,0.481
AgentBrain,1.019,5337.332,2.383,161,0.481
AgentBrain,1.013,5340.484,2.096,162,0.481
AgentBrain,1.026,5343.863,2.306,161,0.481
AgentBrain,1.019,5347.094,2.161,161,0.481
AgentBrain,1.021,5350.595,2.429,161,0.481
AgentBrain,1.022,5353.766,2.107,162,0.480
AgentBrain,1.046,5357.089,2.232,161,0.480
AgentBrain,1.014,5360.472,2.319,161,0.480
AgentBrain,1.018,5363.602,2.068,162,0.480
AgentBrain,1.024,5366.986,2.310,161,0.480
AgentBrain,1.018,5370.138,2.093,164,0.480
AgentBrain,1.015,5373.458,2.257,162,0.479
AgentBrain,1.025,5376.680,2.150,163,0.479
AgentBrain,1.020,5380.064,2.312,162,0.479
AgentBrain,1.017,5383.250,2.125,162,0.479
AgentBrain,1.017,5386.464,2.149,161,0.479
AgentBrain,1.030,5389.906,2.359,161,0.478
AgentBrain,1.018,5393.019,2.047,163,0.478
AgentBrain,1.033,5396.373,2.272,162,0.478
AgentBrain,1.022,5399.724,2.276,163,0.478
AgentBrain,1.016,5403.039,2.248,162,0.477
AgentBrain,1.017,5406.336,2.233,162,0.477
AgentBrain,1.016,5409.668,2.249,164,0.477
AgentBrain,1.017,5412.769,2.037,163,0.477
AgentBrain,1.041,5416.242,2.379,164,0.476
AgentBrain,1.020,5419.561,2.258,162,0.476
AgentBrain,1.031,5422.878,2.238,166,0.476
AgentBrain,1.027,5426.100,2.152,161,0.476
AgentBrain,1.031,5429.416,2.233,163,0.475
AgentBrain,1.016,5432.478,2.001,162,0.475
AgentBrain,1.024,5435.609,2.058,161,0.475
AgentBrain,1.018,5438.753,2.080,162,0.475
AgentBrain,1.018,5442.138,2.314,161,0.474
AgentBrain,1.023,5444.957,1.758,162,0.474
AgentBrain,1.042,5448.164,2.120,161,0.474
AgentBrain,1.022,5451.321,2.090,168,0.473
AgentBrain,1.033,5454.407,1.999,163,0.473
AgentBrain,1.023,5457.436,1.963,163,0.473
AgentBrain,1.016,5460.696,2.195,161,0.472
AgentBrain,1.020,5463.676,1.918,164,0.472
AgentBrain,1.030,5466.962,2.211,161,0.472
AgentBrain,1.018,5470.014,1.976,161,0.472
AgentBrain,1.024,5473.086,2.001,165,0.471
AgentBrain,1.054,5476.386,2.195,161,0.471
AgentBrain,1.040,5479.340,1.870,161,0.471
AgentBrain,1.049,5482.325,1.898,161,0.470
AgentBrain,1.084,5485.574,2.118,162,0.470
AgentBrain,1.050,5488.634,1.967,162,0.469
AgentBrain,1.054,5491.627,1.899,163,0.469
AgentBrain,1.052,5494.623,1.902,161,0.469
AgentBrain,1.045,5498.026,2.304,164,0.468
AgentBrain,1.051,5500.937,1.817,163,0.468
AgentBrain,1.055,5504.070,2.032,163,0.468
AgentBrain,1.053,5507.272,2.099,163,0.467
AgentBrain,1.052,5510.385,2.014,163,0.467
AgentBrain,1.057,5513.428,1.942,163,0.467
AgentBrain,1.043,5516.375,1.864,161,0.466
AgentBrain,1.062,5519.538,2.054,167,0.466
AgentBrain,1.059,5522.598,1.952,164,0.466
AgentBrain,1.121,5525.877,2.110,163,0.465
AgentBrain,1.100,5529.107,2.082,161,0.465
AgentBrain,1.146,5532.545,2.225,163,0.465
AgentBrain,1.114,5536.147,2.446,164,0.465
AgentBrain,1.071,5539.265,2.000,161,0.464
AgentBrain,1.146,5542.619,2.160,162,0.464
AgentBrain,1.085,5546.035,2.285,164,0.464
AgentBrain,1.093,5549.157,1.989,162,0.463
AgentBrain,1.054,5552.377,2.121,165,0.463
AgentBrain,1.033,5555.599,2.133,162,0.463
AgentBrain,1.031,5558.772,2.095,161,0.462
AgentBrain,1.048,5562.050,2.177,164,0.462
AgentBrain,1.029,5565.188,2.066,164,0.462
AgentBrain,1.035,5568.483,2.207,161,0.462
AgentBrain,1.055,5571.764,2.176,161,0.462
AgentBrain,1.035,5574.749,1.901,161,0.461
AgentBrain,1.034,5578.115,2.280,162,0.461
AgentBrain,1.032,5581.376,2.178,161,0.461
AgentBrain,1.050,5584.689,2.208,163,0.460
AgentBrain,1.042,5587.881,2.100,161,0.460
AgentBrain,1.038,5591.219,2.249,161,0.460
AgentBrain,1.036,5594.648,2.343,162,0.460
AgentBrain,1.049,5597.933,2.187,162,0.460
AgentBrain,1.056,5601.341,2.299,164,0.459
AgentBrain,1.038,5604.688,2.260,161,0.459
AgentBrain,1.030,5607.908,2.141,161,0.459
AgentBrain,1.100,5611.404,2.344,161,0.459
AgentBrain,1.180,5614.915,2.281,163,0.459
AgentBrain,1.079,5618.594,2.546,163,0.458
AgentBrain,1.107,5621.976,2.224,164,0.458
AgentBrain,1.157,5625.516,2.335,164,0.458
AgentBrain,1.089,5629.213,2.552,162,0.458
AgentBrain,1.113,5632.587,2.205,163,0.458
AgentBrain,1.101,5636.150,2.413,165,0.457
AgentBrain,1.091,5639.827,2.526,164,0.457
AgentBrain,1.049,5643.009,2.088,165,0.457
AgentBrain,1.048,5646.294,2.193,166,0.457
AgentBrain,1.060,5649.513,2.108,162,0.456
AgentBrain,1.047,5652.964,2.340,165,0.456
AgentBrain,1.046,5656.324,2.257,162,0.456
AgentBrain,1.042,5659.726,2.307,162,0.456
AgentBrain,1.089,5662.690,1.833,162,0.456
AgentBrain,1.050,5666.246,2.457,163,0.455
AgentBrain,1.042,5669.812,2.472,166,0.455
AgentBrain,1.039,5673.076,2.176,161,0.455
AgentBrain,1.039,5676.221,2.058,161,0.455
AgentBrain,1.033,5679.606,2.299,161,0.455
AgentBrain,1.035,5682.859,2.169,161,0.455
AgentBrain,1.041,5686.134,2.188,162,0.454
AgentBrain,1.033,5689.403,2.185,169,0.454
AgentBrain,1.056,5692.895,2.371,161,0.454
AgentBrain,1.039,5696.492,2.502,162,0.454
AgentBrain,1.042,5699.730,2.148,162,0.454
AgentBrain,1.036,5703.075,2.261,165,0.453
AgentBrain,1.047,5706.554,2.376,162,0.453
AgentBrain,1.035,5709.778,2.142,161,0.453
AgentBrain,1.036,5713.201,2.332,162,0.453
AgentBrain,1.045,5716.562,2.264,163,0.453
AgentBrain,1.046,5720.006,2.340,163,0.453
AgentBrain,1.050,5723.424,2.326,161,0.452
AgentBrain,1.050,5726.575,2.055,163,0.452
AgentBrain,1.040,5730.143,2.470,164,0.452
AgentBrain,1.032,5733.284,2.059,163,0.452
AgentBrain,1.038,5736.625,2.249,162,0.452
AgentBrain,1.036,5740.141,2.427,164,0.452
AgentBrain,1.038,5743.498,2.270,161,0.451
AgentBrain,1.044,5746.652,2.067,163,0.451
AgentBrain,1.056,5750.105,2.347,165,0.451
AgentBrain,1.064,5753.504,2.283,168,0.451
AgentBrain,1.034,5756.809,2.223,164,0.451
AgentBrain,1.038,5760.235,2.335,163,0.451
AgentBrain,1.035,5763.669,2.343,161,0.450
AgentBrain,1.045,5766.981,2.214,161,0.450
AgentBrain,1.034,5770.353,2.282,161,0.450
AgentBrain,1.051,5773.806,2.346,164,0.450
AgentBrain,1.042,5777.134,2.238,162,0.450
AgentBrain,1.059,5780.580,2.315,161,0.449
AgentBrain,1.051,5783.996,2.314,162,0.449
AgentBrain,1.042,5787.429,2.340,163,0.449
AgentBrain,1.035,5790.666,2.151,163,0.449
AgentBrain,1.033,5793.809,2.067,165,0.449
AgentBrain,1.046,5797.206,2.303,162,0.448
AgentBrain,1.048,5800.536,2.232,163,0.448
AgentBrain,1.045,5803.822,2.195,164,0.448
AgentBrain,1.047,5807.466,2.541,163,0.448
AgentBrain,1.037,5810.659,2.106,162,0.448
AgentBrain,1.057,5814.035,2.265,161,0.448
AgentBrain,1.046,5817.468,2.339,162,0.448
AgentBrain,1.035,5820.741,2.187,161,0.448
AgentBrain,1.030,5824.249,2.420,161,0.447
AgentBrain,1.048,5827.592,2.242,161,0.447
AgentBrain,1.048,5830.959,2.272,168,0.447
AgentBrain,1.042,5834.242,2.189,165,0.447
AgentBrain,1.044,5837.597,2.256,162,0.447
AgentBrain,1.040,5841.174,2.469,162,0.447
AgentBrain,1.055,5844.783,2.499,161,0.446
AgentBrain,1.033,5847.924,2.058,164,0.446
AgentBrain,1.045,5851.129,2.116,161,0.446
AgentBrain,1.054,5854.663,2.431,161,0.446
AgentBrain,1.051,5857.877,2.120,168,0.446
AgentBrain,1.050,5861.482,2.497,169,0.446
AgentBrain,1.047,5865.173,2.587,167,0.446
AgentBrain,1.036,5868.611,2.352,163,0.445
AgentBrain,1.038,5871.797,2.103,164,0.445
AgentBrain,1.057,5875.380,2.469,163,0.445
AgentBrain,1.051,5878.827,2.343,167,0.445
AgentBrain,1.046,5882.204,2.284,165,0.445
AgentBrain,1.049,5885.706,2.397,161,0.445
AgentBrain,1.043,5889.320,2.499,163,0.444
AgentBrain,1.038,5892.704,2.295,161,0.444
AgentBrain,1.043,5896.002,2.206,163,0.444
AgentBrain,1.038,5899.484,2.389,161,0.444
AgentBrain,1.047,5902.975,2.382,164,0.444
AgentBrain,1.068,5906.323,2.224,162,0.444
AgentBrain,1.034,5909.711,2.302,163,0.444
AgentBrain,1.044,5913.181,2.371,161,0.443
AgentBrain,1.039,5916.464,2.196,163,0.443
AgentBrain,1.038,5919.862,2.313,166,0.443
AgentBrain,1.042,5923.245,2.293,162,0.443
AgentBrain,1.052,5926.865,2.512,161,0.443
AgentBrain,1.047,5930.273,2.310,162,0.443
AgentBrain,1.044,5933.863,2.483,163,0.442
AgentBrain,1.042,5937.262,2.304,162,0.442
AgentBrain,1.037,5940.779,2.428,164,0.442
AgentBrain,1.043,5944.126,2.251,162,0.442
AgentBrain,1.043,5947.257,2.042,162,0.442
AgentBrain,1.045,5950.582,2.234,162,0.442
AgentBrain,1.055,5954.120,2.426,161,0.441
AgentBrain,1.043,5957.775,2.555,165,0.441
AgentBrain,1.046,5961.436,2.535,166,0.441
AgentBrain,1.040,5964.753,2.229,162,0.440
AgentBrain,1.047,5968.194,2.339,164,0.440
AgentBrain,1.034,5971.468,2.191,166,0.440
AgentBrain,1.046,5974.708,2.148,161,0.440
AgentBrain,1.057,5978.023,2.210,162,0.439
AgentBrain,1.054,5981.428,2.302,163,0.439
AgentBrain,1.036,5984.825,2.315,161,0.439
AgentBrain,1.037,5988.049,2.136,163,0.439
