Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.418,6339.047,2.778,10315,0.358
AgentBrain,0.419,6342.536,2.906,10320,0.358
AgentBrain,0.418,6345.808,2.724,10299,0.358
AgentBrain,0.417,6349.273,2.909,10263,0.358
AgentBrain,0.424,6352.619,2.784,10363,0.358
AgentBrain,0.422,6355.919,2.729,10308,0.358
AgentBrain,0.417,6359.334,2.851,10257,0.358
AgentBrain,0.418,6362.722,2.835,10335,0.358
AgentBrain,0.420,6366.091,2.797,10272,0.358
AgentBrain,0.426,6369.525,2.871,10306,0.358
AgentBrain,0.419,6372.804,2.735,10249,0.358
AgentBrain,0.423,6376.182,2.818,10251,0.358
AgentBrain,0.417,6379.509,2.764,10266,0.358
AgentBrain,0.416,6382.893,2.822,10275,0.358
AgentBrain,0.420,6386.196,2.749,10256,0.358
AgentBrain,0.420,6389.505,2.746,10319,0.358
AgentBrain,0.417,6393.044,2.984,10254,0.358
AgentBrain,0.418,6396.368,2.772,10328,0.358
AgentBrain,0.418,6399.762,2.833,10260,0.358
AgentBrain,0.419,6403.082,2.753,10280,0.358
AgentBrain,0.417,6406.426,2.789,10374,0.358
AgentBrain,0.417,6409.843,2.857,10365,0.358
AgentBrain,0.419,6413.310,2.892,10247,0.358
AgentBrain,0.421,6416.577,2.717,10249,0.358
AgentBrain,0.416,6419.956,2.827,10259,0.358
AgentBrain,0.418,6423.288,2.775,10312,0.358
AgentBrain,0.424,6426.673,2.822,10332,0.358
AgentBrain,0.417,6430.011,2.777,10253,0.358
AgentBrain,0.416,6433.391,2.796,10255,0.358
AgentBrain,0.420,6436.773,2.829,10264,0.358
AgentBrain,0.423,6440.196,2.861,10289,0.358
AgentBrain,0.418,6443.457,2.715,10258,0.358
AgentBrain,0.420,6446.984,2.953,10264,0.358
AgentBrain,0.420,6450.388,2.830,10256,0.358
AgentBrain,0.422,6453.699,2.749,10343,0.358
AgentBrain,0.417,6457.027,2.744,10241,0.358
AgentBrain,0.425,6460.411,2.815,10283,0.358
AgentBrain,0.421,6463.784,2.810,10373,0.358
AgentBrain,0.417,6467.176,2.846,10328,0.357
AgentBrain,0.416,6470.557,2.824,10320,0.357
AgentBrain,0.420,6473.922,2.796,10344,0.357
AgentBrain,0.423,6477.325,2.831,10291,0.357
AgentBrain,0.418,6480.672,2.783,10372,0.357
AgentBrain,0.423,6484.095,2.852,10274,0.357
AgentBrain,0.414,6487.453,2.810,10332,0.357
AgentBrain,0.420,6490.797,2.787,10303,0.357
AgentBrain,0.414,6494.250,2.892,10257,0.357
AgentBrain,0.415,6497.600,2.794,10311,0.357
AgentBrain,0.414,6500.990,2.822,10271,0.357
AgentBrain,0.446,6504.407,2.810,10267,0.357
AgentBrain,0.418,6507.798,2.827,10282,0.357
AgentBrain,0.416,6511.169,2.814,10320,0.357
AgentBrain,0.417,6514.466,2.750,10261,0.357
AgentBrain,0.417,6517.749,2.730,10319,0.357
AgentBrain,0.418,6521.181,2.861,10252,0.357
AgentBrain,0.414,6524.539,2.798,10256,0.357
AgentBrain,0.420,6527.915,2.801,10244,0.357
AgentBrain,0.415,6531.289,2.821,10269,0.357
AgentBrain,0.425,6534.626,2.776,10279,0.357
AgentBrain,0.425,6538.062,2.871,10359,0.357
AgentBrain,0.421,6541.444,2.819,10352,0.357
AgentBrain,0.416,6544.809,2.804,10309,0.357
AgentBrain,0.419,6548.187,2.805,10299,0.357
AgentBrain,0.421,6551.558,2.815,10313,0.357
AgentBrain,0.418,6554.825,2.720,10259,0.357
AgentBrain,0.417,6558.215,2.830,10270,0.357
AgentBrain,0.420,6561.643,2.863,10404,0.357
AgentBrain,0.422,6565.026,2.814,10248,0.356
AgentBrain,0.416,6568.380,2.792,10258,0.356
AgentBrain,0.417,6571.823,2.872,10258,0.356
AgentBrain,0.418,6575.142,2.768,10259,0.356
AgentBrain,0.415,6578.483,2.788,10312,0.356
AgentBrain,0.417,6581.806,2.779,10244,0.356
AgentBrain,0.417,6585.177,2.823,10273,0.356
AgentBrain,0.421,6588.609,2.864,10304,0.356
AgentBrain,0.416,6591.852,2.690,10270,0.356
AgentBrain,0.421,6595.388,2.963,10285,0.356
AgentBrain,0.420,6598.710,2.758,10326,0.356
AgentBrain,0.414,6602.011,2.748,10328,0.356
AgentBrain,0.420,6605.429,2.860,10246,0.356
AgentBrain,0.422,6608.832,2.843,10420,0.356
AgentBrain,0.418,6612.183,2.784,10245,0.356
AgentBrain,0.419,6615.579,2.829,10288,0.356
AgentBrain,0.422,6619.016,2.855,10416,0.356
AgentBrain,0.417,6622.347,2.773,10347,0.356
AgentBrain,0.419,6625.744,2.830,10303,0.356
AgentBrain,0.421,6629.177,2.870,10278,0.356
AgentBrain,0.418,6632.528,2.790,10245,0.356
AgentBrain,0.420,6635.855,2.763,10386,0.356
AgentBrain,0.426,6639.304,2.868,10273,0.356
AgentBrain,0.422,6642.660,2.790,10254,0.356
AgentBrain,0.418,6646.010,2.803,10280,0.356
AgentBrain,0.416,6649.359,2.792,10252,0.356
AgentBrain,0.419,6652.684,2.766,10281,0.356
AgentBrain,0.424,6656.049,2.792,10410,0.355
AgentBrain,0.422,6659.531,2.917,10345,0.355
AgentBrain,0.421,6662.954,2.859,10295,0.355
AgentBrain,0.433,6666.289,2.764,10475,0.355
AgentBrain,0.423,6669.700,2.845,10294,0.355
AgentBrain,0.422,6673.130,2.868,10315,0.355
AgentBrain,0.419,6676.386,2.695,10312,0.355
AgentBrain,0.419,6679.827,2.878,10252,0.355
AgentBrain,0.423,6683.211,2.812,10253,0.355
AgentBrain,0.425,6686.614,2.826,10379,0.355
AgentBrain,0.419,6689.997,2.827,10249,0.355
AgentBrain,0.420,6693.311,2.757,10296,0.355
AgentBrain,0.424,6696.703,2.844,10302,0.355
AgentBrain,0.418,6700.097,2.838,10274,0.355
AgentBrain,0.416,6703.559,2.894,10258,0.355
AgentBrain,0.420,6706.880,2.758,10292,0.355
AgentBrain,0.418,6710.251,2.795,10249,0.355
AgentBrain,0.424,6713.571,2.750,10283,0.355
AgentBrain,0.418,6717.009,2.877,10243,0.355
AgentBrain,0.420,6720.346,2.778,10363,0.355
AgentBrain,0.418,6723.663,2.761,10270,0.355
AgentBrain,0.419,6727.069,2.842,10344,0.355
AgentBrain,0.419,6730.562,2.914,10241,0.355
AgentBrain,0.418,6733.854,2.739,10246,0.355
AgentBrain,0.422,6737.193,2.780,10273,0.355
AgentBrain,0.418,6740.641,2.874,10250,0.355
AgentBrain,0.422,6743.920,2.716,10423,0.355
AgentBrain,0.420,6747.474,2.977,10400,0.355
AgentBrain,0.423,6750.774,2.736,10390,0.355
AgentBrain,0.418,6754.203,2.861,10287,0.355
AgentBrain,0.416,6757.574,2.823,10248,0.355
AgentBrain,0.420,6760.907,2.775,10312,0.355
AgentBrain,0.418,6764.338,2.862,10259,0.354
AgentBrain,0.419,6767.656,2.756,10269,0.354
AgentBrain,0.422,6771.009,2.781,10371,0.354
AgentBrain,0.441,6774.483,2.871,10323,0.354
AgentBrain,0.417,6777.913,2.845,10285,0.354
AgentBrain,0.423,6781.265,2.793,10316,0.354
AgentBrain,0.422,6784.634,2.816,10367,0.354
AgentBrain,0.416,6787.974,2.786,10261,0.354
AgentBrain,0.416,6791.315,2.779,10284,0.354
AgentBrain,0.421,6794.733,2.853,10272,0.354
AgentBrain,0.421,6798.118,2.822,10272,0.354
AgentBrain,0.421,6801.513,2.812,10331,0.354
AgentBrain,0.422,6804.982,2.900,10323,0.354
AgentBrain,0.420,6808.361,2.818,10349,0.354
AgentBrain,0.418,6811.680,2.756,10261,0.354
AgentBrain,0.419,6814.998,2.761,10427,0.354
AgentBrain,0.421,6818.475,2.900,10313,0.354
AgentBrain,0.422,6821.886,2.823,10274,0.354
AgentBrain,0.421,6825.213,2.769,10272,0.354
AgentBrain,0.418,6828.571,2.798,10242,0.354
AgentBrain,0.419,6831.938,2.804,10271,0.354
AgentBrain,0.418,6835.412,2.907,10258,0.354
AgentBrain,0.418,6838.686,2.712,10245,0.354
AgentBrain,0.419,6842.119,2.861,10293,0.354
AgentBrain,0.420,6845.415,2.726,10323,0.354
AgentBrain,0.416,6848.800,2.829,10253,0.353
AgentBrain,0.422,6852.168,2.811,10250,0.353
AgentBrain,0.422,6855.506,2.775,10302,0.353
AgentBrain,0.415,6858.876,2.815,10260,0.353
AgentBrain,0.421,6862.331,2.882,10270,0.353
AgentBrain,0.417,6865.659,2.770,10257,0.353
AgentBrain,0.421,6869.088,2.855,10418,0.353
AgentBrain,0.416,6872.452,2.807,10290,0.353
AgentBrain,0.417,6875.838,2.826,10299,0.353
AgentBrain,0.418,6879.217,2.819,10262,0.353
AgentBrain,0.419,6882.498,2.708,10289,0.353
AgentBrain,0.424,6885.961,2.888,10244,0.353
AgentBrain,0.416,6889.337,2.811,10254,0.353
AgentBrain,0.414,6892.707,2.792,10243,0.353
AgentBrain,0.419,6896.192,2.930,10252,0.353
AgentBrain,0.417,6899.427,2.680,10243,0.353
AgentBrain,0.418,6902.812,2.824,10308,0.353
AgentBrain,0.423,6906.203,2.820,10338,0.353
AgentBrain,0.421,6909.593,2.820,10309,0.353
AgentBrain,0.416,6912.949,2.788,10273,0.353
AgentBrain,0.418,6916.352,2.842,10375,0.353
AgentBrain,0.417,6919.697,2.796,10258,0.353
AgentBrain,0.414,6923.145,2.895,10243,0.353
AgentBrain,0.419,6926.499,2.787,10251,0.353
AgentBrain,0.424,6929.818,2.756,10323,0.353
AgentBrain,0.425,6933.255,2.863,10479,0.353
AgentBrain,0.419,6936.733,2.885,10285,0.353
AgentBrain,0.422,6940.089,2.787,10383,0.353
AgentBrain,0.418,6943.580,2.919,10291,0.353
AgentBrain,0.418,6946.819,2.690,10303,0.352
AgentBrain,0.419,6950.149,2.769,10252,0.352
AgentBrain,0.422,6953.625,2.916,10306,0.352
AgentBrain,0.421,6956.929,2.741,10331,0.352
AgentBrain,0.420,6960.337,2.832,10252,0.352
AgentBrain,0.420,6963.752,2.843,10365,0.352
AgentBrain,0.418,6967.089,2.786,10317,0.352
AgentBrain,0.421,6970.491,2.848,10275,0.352
AgentBrain,0.423,6973.865,2.807,10277,0.352
AgentBrain,0.420,6977.273,2.843,10314,0.352
AgentBrain,0.420,6980.633,2.804,10282,0.352
AgentBrain,0.436,6984.071,2.856,10246,0.352
AgentBrain,0.419,6987.394,2.774,10249,0.352
AgentBrain,0.420,6990.795,2.840,10304,0.352
AgentBrain,0.417,6994.170,2.809,10282,0.352
AgentBrain,0.422,6997.651,2.905,10309,0.352
AgentBrain,0.423,7000.936,2.717,10332,0.352
AgentBrain,0.424,7004.297,2.784,10262,0.352
AgentBrain,0.417,7007.711,2.862,10326,0.351
AgentBrain,0.418,7011.083,2.818,10304,0.351
AgentBrain,0.429,7014.514,2.853,10306,0.351
AgentBrain,0.424,7017.891,2.807,10275,0.351
AgentBrain,0.415,7021.175,2.726,10248,0.351
AgentBrain,0.421,7024.609,2.866,10291,0.351
AgentBrain,0.418,7027.991,2.797,10290,0.351
AgentBrain,0.419,7031.365,2.804,10311,0.351
AgentBrain,0.417,7034.682,2.762,10268,0.351
AgentBrain,0.416,7038.092,2.854,10244,0.351
AgentBrain,0.422,7041.527,2.863,10253,0.351
AgentBrain,0.419,7044.840,2.756,10296,0.351
AgentBrain,0.417,7048.292,2.884,10289,0.351
AgentBrain,0.417,7051.579,2.722,10245,0.351
AgentBrain,0.418,7054.926,2.789,10305,0.351
AgentBrain,0.420,7058.277,2.788,10260,0.351
AgentBrain,0.415,7061.741,2.908,10252,0.351
AgentBrain,0.414,7065.069,2.771,10278,0.351
AgentBrain,0.421,7068.361,2.724,10353,0.351
AgentBrain,0.420,7071.804,2.863,10376,0.351
AgentBrain,0.429,7075.228,2.822,10326,0.351
AgentBrain,0.416,7078.691,2.894,10298,0.351
AgentBrain,0.415,7082.042,2.797,10266,0.351
AgentBrain,0.423,7085.438,2.827,10265,0.350
AgentBrain,0.416,7088.775,2.783,10258,0.350
AgentBrain,0.418,7092.093,2.757,10292,0.350
AgentBrain,0.420,7095.502,2.841,10310,0.350
AgentBrain,0.422,7098.932,2.844,10299,0.350
AgentBrain,0.421,7102.283,2.788,10258,0.350
AgentBrain,0.419,7105.699,2.855,10307,0.350
AgentBrain,0.419,7109.072,2.811,10289,0.350
AgentBrain,0.414,7112.370,2.743,10272,0.350
AgentBrain,0.420,7115.842,2.895,10365,0.350
AgentBrain,0.415,7119.223,2.799,10271,0.350
AgentBrain,0.419,7122.629,2.839,10405,0.350
AgentBrain,0.422,7126.043,2.853,10416,0.350
AgentBrain,0.422,7129.407,2.793,10278,0.350
AgentBrain,0.420,7132.800,2.828,10280,0.350
AgentBrain,0.419,7136.242,2.876,10251,0.350
AgentBrain,0.420,7139.573,2.763,10390,0.350
AgentBrain,0.418,7143.053,2.904,10268,0.350
AgentBrain,0.417,7146.349,2.734,10337,0.350
AgentBrain,0.415,7149.700,2.792,10341,0.350
AgentBrain,0.424,7153.199,2.927,10409,0.350
AgentBrain,0.418,7156.500,2.736,10252,0.350
AgentBrain,0.415,7159.914,2.853,10275,0.350
AgentBrain,0.418,7163.270,2.785,10264,0.350
AgentBrain,0.420,7166.596,2.748,10291,0.350
AgentBrain,0.419,7170.033,2.872,10253,0.350
AgentBrain,0.423,7173.464,2.876,10310,0.350
AgentBrain,0.417,7176.815,2.790,10365,0.350
AgentBrain,0.421,7180.235,2.845,10412,0.350
AgentBrain,0.419,7183.633,2.830,10268,0.350
AgentBrain,0.421,7186.992,2.787,10408,0.349
AgentBrain,0.415,7190.433,2.868,10294,0.349
AgentBrain,0.417,7193.795,2.806,10257,0.349
AgentBrain,0.420,7197.299,2.944,10299,0.349
AgentBrain,0.418,7200.627,2.765,10362,0.349
AgentBrain,0.418,7203.943,2.752,10375,0.349
AgentBrain,0.420,7207.325,2.808,10279,0.349
AgentBrain,0.423,7210.835,2.918,10282,0.349
AgentBrain,0.418,7214.172,2.787,10291,0.349
AgentBrain,0.422,7217.508,2.774,10265,0.349
AgentBrain,0.420,7220.907,2.822,10312,0.349
AgentBrain,0.451,7224.377,2.864,10254,0.349
AgentBrain,0.418,7227.794,2.854,10331,0.349
AgentBrain,0.419,7231.173,2.806,10432,0.349
AgentBrain,0.419,7234.542,2.799,10328,0.349
AgentBrain,0.421,7237.972,2.865,10287,0.349
AgentBrain,0.424,7241.383,2.848,10327,0.349
AgentBrain,0.421,7244.802,2.852,10286,0.349
AgentBrain,0.425,7248.107,2.738,10252,0.349
AgentBrain,0.419,7251.446,2.765,10290,0.349
AgentBrain,0.421,7254.831,2.813,10291,0.349
AgentBrain,0.419,7258.224,2.826,10289,0.349
AgentBrain,0.419,7261.530,2.751,10310,0.349
AgentBrain,0.417,7265.014,2.918,10301,0.349
AgentBrain,0.419,7268.381,2.807,10386,0.349
AgentBrain,0.415,7271.750,2.811,10280,0.349
AgentBrain,0.419,7275.159,2.830,10417,0.348
AgentBrain,0.420,7278.661,2.904,10365,0.348
AgentBrain,0.421,7281.974,2.748,10278,0.348
AgentBrain,0.420,7285.384,2.845,10278,0.348
AgentBrain,0.419,7288.805,2.849,10276,0.348
AgentBrain,0.423,7292.165,2.799,10306,0.348
AgentBrain,0.420,7295.560,2.826,10273,0.348
AgentBrain,0.416,7298.879,2.749,10256,0.348
AgentBrain,0.417,7302.292,2.832,10266,0.348
AgentBrain,0.419,7305.663,2.810,10272,0.348
AgentBrain,0.422,7309.015,2.779,10252,0.348
AgentBrain,0.420,7312.417,2.842,10391,0.348
AgentBrain,0.419,7315.809,2.818,10267,0.348
AgentBrain,0.419,7319.168,2.795,10273,0.348
AgentBrain,0.414,7322.506,2.777,10246,0.348
AgentBrain,0.420,7326.075,2.887,10261,0.348
AgentBrain,0.423,7329.445,2.811,10324,0.348
AgentBrain,0.418,7332.798,2.794,10281,0.348
AgentBrain,0.419,7336.237,2.871,10292,0.348
AgentBrain,0.421,7339.512,2.715,10244,0.348
AgentBrain,0.421,7342.917,2.828,10339,0.348
AgentBrain,0.417,7346.352,2.867,10276,0.348
AgentBrain,0.421,7349.705,2.767,10318,0.348
AgentBrain,0.421,7353.118,2.841,10358,0.348
AgentBrain,0.419,7356.515,2.834,10249,0.348
AgentBrain,0.420,7359.831,2.752,10246,0.348
AgentBrain,0.418,7363.268,2.867,10296,0.347
AgentBrain,0.419,7366.648,2.816,10338,0.347
AgentBrain,0.419,7370.069,2.840,10253,0.347
AgentBrain,0.419,7373.442,2.804,10306,0.347
AgentBrain,0.422,7376.797,2.788,10271,0.347
AgentBrain,0.417,7380.227,2.856,10244,0.347
AgentBrain,0.422,7383.550,2.756,10379,0.347
AgentBrain,0.420,7386.993,2.871,10254,0.347
AgentBrain,0.417,7390.403,2.834,10339,0.347
AgentBrain,0.419,7393.798,2.820,10296,0.347
AgentBrain,0.427,7397.114,2.758,10290,0.347
AgentBrain,0.421,7400.530,2.848,10354,0.347
AgentBrain,0.421,7403.893,2.792,10423,0.347
AgentBrain,0.421,7407.326,2.864,10256,0.347
AgentBrain,0.419,7410.774,2.885,10247,0.347
AgentBrain,0.416,7414.190,2.844,10281,0.347
AgentBrain,0.421,7417.497,2.721,10345,0.347
AgentBrain,0.419,7420.884,2.830,10284,0.347
AgentBrain,0.416,7424.239,2.795,10269,0.347
AgentBrain,0.421,7427.655,2.844,10276,0.347
AgentBrain,0.421,7431.059,2.831,10474,0.347
AgentBrain,0.438,7434.519,2.872,10280,0.347
AgentBrain,0.418,7437.849,2.757,10300,0.347
AgentBrain,0.419,7441.284,2.863,10285,0.347
AgentBrain,0.418,7444.645,2.802,10288,0.347
AgentBrain,0.415,7447.956,2.755,10334,0.347
AgentBrain,0.419,7451.344,2.816,10292,0.347
AgentBrain,0.416,7454.757,2.844,10267,0.347
AgentBrain,0.421,7458.175,2.836,10249,0.347
AgentBrain,0.422,7461.583,2.826,10261,0.347
AgentBrain,0.420,7464.896,2.761,10247,0.347
AgentBrain,0.416,7468.277,2.817,10262,0.347
AgentBrain,0.415,7471.609,2.769,10258,0.347
AgentBrain,0.417,7475.012,2.838,10251,0.347
AgentBrain,0.421,7478.384,2.802,10249,0.347
AgentBrain,0.417,7481.756,2.802,10297,0.347
AgentBrain,0.419,7485.225,2.875,10274,0.347
AgentBrain,0.417,7488.541,2.760,10356,0.347
AgentBrain,0.419,7491.985,2.871,10247,0.347
AgentBrain,0.417,7495.357,2.812,10272,0.347
AgentBrain,0.415,7498.738,2.825,10241,0.347
AgentBrain,0.420,7502.038,2.738,10268,0.347
AgentBrain,0.417,7505.463,2.851,10268,0.347
AgentBrain,0.418,7508.911,2.863,10270,0.347
AgentBrain,0.420,7512.219,2.741,10315,0.347
AgentBrain,0.416,7515.557,2.776,10262,0.347
AgentBrain,0.420,7519.027,2.899,10287,0.347
AgentBrain,0.415,7522.296,2.709,10259,0.347
AgentBrain,0.414,7525.684,2.826,10262,0.347
AgentBrain,0.422,7529.186,2.924,10333,0.347
AgentBrain,0.419,7532.520,2.754,10304,0.346
AgentBrain,0.420,7535.948,2.858,10386,0.346
AgentBrain,0.417,7539.354,2.839,10338,0.346
AgentBrain,0.420,7542.666,2.748,10247,0.346
AgentBrain,0.416,7546.050,2.823,10265,0.346
AgentBrain,0.419,7549.404,2.789,10251,0.346
AgentBrain,0.420,7552.781,2.791,10279,0.346
AgentBrain,0.416,7556.192,2.854,10298,0.346
AgentBrain,0.421,7559.582,2.832,10305,0.346
AgentBrain,0.421,7562.993,2.841,10432,0.346
AgentBrain,0.416,7566.382,2.820,10290,0.346
AgentBrain,0.420,7569.731,2.779,10288,0.346
AgentBrain,0.424,7573.167,2.857,10359,0.346
AgentBrain,0.416,7576.604,2.854,10247,0.346
AgentBrain,0.420,7580.003,2.846,10249,0.346
AgentBrain,0.418,7583.311,2.739,10246,0.346
AgentBrain,0.418,7586.646,2.772,10241,0.346
AgentBrain,0.423,7590.096,2.875,10322,0.346
AgentBrain,0.422,7593.420,2.756,10278,0.346
AgentBrain,0.421,7596.814,2.817,10329,0.346
AgentBrain,0.421,7600.250,2.865,10316,0.346
AgentBrain,0.419,7603.653,2.836,10354,0.346
AgentBrain,0.423,7607.025,2.805,10294,0.346
AgentBrain,0.419,7610.374,2.791,10245,0.346
AgentBrain,0.417,7613.838,2.897,10291,0.346
AgentBrain,0.420,7617.272,2.863,10266,0.346
AgentBrain,0.420,7620.599,2.755,10258,0.346
AgentBrain,0.423,7623.961,2.777,10279,0.346
AgentBrain,0.420,7627.363,2.838,10281,0.346
AgentBrain,0.416,7630.712,2.789,10270,0.346
AgentBrain,0.418,7634.092,2.807,10272,0.346
AgentBrain,0.421,7637.469,2.813,10252,0.346
AgentBrain,0.422,7640.870,2.816,10263,0.346
AgentBrain,0.449,7644.350,2.854,10292,0.346
AgentBrain,0.422,7647.677,2.769,10268,0.346
AgentBrain,0.420,7651.022,2.787,10306,0.346
AgentBrain,0.422,7654.434,2.840,10250,0.346
AgentBrain,0.422,7657.723,2.719,10277,0.346
AgentBrain,0.424,7661.197,2.889,10305,0.346
AgentBrain,0.417,7664.562,2.791,10249,0.346
AgentBrain,0.418,7667.945,2.794,10282,0.346
AgentBrain,0.417,7671.343,2.834,10283,0.346
AgentBrain,0.415,7674.741,2.837,10284,0.346
AgentBrain,0.425,7678.061,2.745,10317,0.346
AgentBrain,0.423,7681.456,2.818,10310,0.346
AgentBrain,0.423,7684.929,2.906,10274,0.346
AgentBrain,0.418,7688.249,2.745,10296,0.346
AgentBrain,0.414,7691.633,2.805,10262,0.346
AgentBrain,0.420,7694.965,2.777,10331,0.346
AgentBrain,0.415,7698.394,2.866,10280,0.346
AgentBrain,0.420,7701.758,2.804,10262,0.346
AgentBrain,0.424,7705.141,2.808,10268,0.346
AgentBrain,0.420,7708.536,2.820,10288,0.346
AgentBrain,0.419,7712.006,2.887,10360,0.346
AgentBrain,0.414,7715.338,2.767,10243,0.346
AgentBrain,0.415,7718.719,2.816,10295,0.346
AgentBrain,0.414,7722.101,2.816,10261,0.346
AgentBrain,0.418,7725.448,2.769,10265,0.346
AgentBrain,0.418,7728.962,2.944,10330,0.346
AgentBrain,0.417,7732.237,2.712,10300,0.346
AgentBrain,0.416,7735.648,2.824,10269,0.346
AgentBrain,0.416,7739.120,2.903,10323,0.346
AgentBrain,0.417,7742.354,2.678,10288,0.346
AgentBrain,0.412,7745.784,2.864,10247,0.346
AgentBrain,0.418,7749.230,2.871,10255,0.346
AgentBrain,0.417,7752.559,2.761,10254,0.346
AgentBrain,0.416,7755.855,2.727,10255,0.346
AgentBrain,0.419,7759.226,2.786,10299,0.346
AgentBrain,0.423,7762.700,2.905,10372,0.346
AgentBrain,0.417,7766.060,2.798,10252,0.346
AgentBrain,0.417,7769.397,2.767,10314,0.346
AgentBrain,0.414,7772.831,2.862,10241,0.346
AgentBrain,0.417,7776.225,2.825,10345,0.346
AgentBrain,0.421,7779.708,2.900,10290,0.346
AgentBrain,0.431,7783.014,2.728,10241,0.346
AgentBrain,0.418,7786.350,2.771,10299,0.346
AgentBrain,0.420,7789.848,2.930,10269,0.346
AgentBrain,0.430,7793.145,2.725,10245,0.346
AgentBrain,0.419,7796.620,2.912,10318,0.346
AgentBrain,0.415,7799.961,2.771,10263,0.346
AgentBrain,0.415,7803.353,2.819,10271,0.346
AgentBrain,0.418,7806.710,2.787,10259,0.346
AgentBrain,0.418,7810.130,2.852,10344,0.346
AgentBrain,0.423,7813.505,2.806,10296,0.346
AgentBrain,0.420,7816.911,2.838,10297,0.346
AgentBrain,0.416,7820.308,2.827,10250,0.346
AgentBrain,0.416,7823.697,2.814,10333,0.346
AgentBrain,0.417,7827.040,2.757,10244,0.346
AgentBrain,0.421,7830.445,2.836,10328,0.346
AgentBrain,0.418,7833.848,2.840,10277,0.346
AgentBrain,0.418,7837.240,2.835,10269,0.346
AgentBrain,0.416,7840.597,2.800,10246,0.346
AgentBrain,0.418,7844.035,2.868,10334,0.346
AgentBrain,0.424,7847.422,2.802,10245,0.346
AgentBrain,0.419,7850.820,2.833,10284,0.346
AgentBrain,0.448,7854.193,2.788,10390,0.346
AgentBrain,0.419,7857.613,2.855,10294,0.346
AgentBrain,0.421,7860.973,2.784,10244,0.346
AgentBrain,0.421,7864.286,2.740,10244,0.346
AgentBrain,0.417,7867.779,2.911,10285,0.346
AgentBrain,0.418,7871.166,2.815,10283,0.346
AgentBrain,0.417,7874.547,2.798,10241,0.346
AgentBrain,0.421,7877.961,2.843,10313,0.346
AgentBrain,0.419,7881.266,2.755,10294,0.346
AgentBrain,0.420,7884.709,2.869,10313,0.346
AgentBrain,0.420,7888.144,2.865,10311,0.346
AgentBrain,0.416,7891.583,2.866,10267,0.346
AgentBrain,0.418,7894.963,2.801,10303,0.346
AgentBrain,0.418,7898.275,2.756,10247,0.346
AgentBrain,0.423,7901.718,2.867,10320,0.346
AgentBrain,0.418,7905.077,2.800,10248,0.346
AgentBrain,0.415,7908.409,2.771,10257,0.346
AgentBrain,0.418,7911.801,2.820,10355,0.346
AgentBrain,0.418,7915.282,2.909,10267,0.346
AgentBrain,0.413,7918.667,2.809,10323,0.346
AgentBrain,0.423,7922.015,2.780,10283,0.346
AgentBrain,0.418,7925.392,2.807,10251,0.346
AgentBrain,0.416,7928.783,2.824,10248,0.346
AgentBrain,0.418,7932.114,2.771,10318,0.346
AgentBrain,0.413,7935.564,2.885,10247,0.347
AgentBrain,0.416,7938.924,2.787,10244,0.346
AgentBrain,0.419,7942.415,2.897,10243,0.347
AgentBrain,0.422,7945.699,2.718,10255,0.347
AgentBrain,0.414,7949.124,2.856,10353,0.347
AgentBrain,0.415,7952.483,2.797,10274,0.347
AgentBrain,0.415,7955.858,2.804,10252,0.347
AgentBrain,0.420,7959.214,2.782,10304,0.347
AgentBrain,0.416,7962.637,2.854,10244,0.347
AgentBrain,0.419,7966.015,2.792,10287,0.347
AgentBrain,0.417,7969.426,2.842,10255,0.347
AgentBrain,0.419,7972.870,2.865,10285,0.347
AgentBrain,0.417,7976.181,2.758,10309,0.347
AgentBrain,0.417,7979.639,2.878,10310,0.347
AgentBrain,0.414,7983.036,2.822,10268,0.347
AgentBrain,0.417,7986.436,2.822,10321,0.347
AgentBrain,0.418,7989.742,2.750,10251,0.347
AgentBrain,0.415,7993.097,2.802,10285,0.347
AgentBrain,0.419,7996.556,2.895,10245,0.347
AgentBrain,0.421,7999.871,2.743,10319,0.347
AgentBrain,0.419,8003.331,2.884,10268,0.347
AgentBrain,0.417,8006.667,2.769,10319,0.347
AgentBrain,0.422,8010.063,2.805,10328,0.347
AgentBrain,0.414,8013.438,2.810,10256,0.347
AgentBrain,0.417,8016.900,2.894,10321,0.347
AgentBrain,0.416,8020.212,2.749,10247,0.347
AgentBrain,0.415,8023.664,2.878,10259,0.347
AgentBrain,0.430,8027.068,2.816,10463,0.347
AgentBrain,0.424,8030.574,2.923,10300,0.347
AgentBrain,0.426,8033.909,2.749,10261,0.347
AgentBrain,0.418,8037.284,2.811,10270,0.347
AgentBrain,0.423,8040.762,2.902,10299,0.347
AgentBrain,0.422,8044.123,2.788,10384,0.347
AgentBrain,0.414,8047.535,2.841,10306,0.347
AgentBrain,0.414,8050.870,2.770,10261,0.347
AgentBrain,0.420,8054.330,2.881,10262,0.347
AgentBrain,0.418,8057.665,2.756,10285,0.347
AgentBrain,0.418,8061.097,2.853,10293,0.347
AgentBrain,0.439,8064.519,2.825,10259,0.347
AgentBrain,0.423,8067.917,2.829,10377,0.347
AgentBrain,0.415,8071.362,2.883,10337,0.347
AgentBrain,0.421,8074.727,2.789,10283,0.347
AgentBrain,0.425,8078.184,2.854,10426,0.347
AgentBrain,0.416,8081.496,2.750,10275,0.347
