Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.413,4472.248,3.055,10282,0.548
AgentBrain,0.412,4475.905,3.038,10256,0.548
AgentBrain,0.409,4479.543,2.990,10271,0.548
AgentBrain,0.415,4483.122,2.979,10241,0.548
AgentBrain,0.417,4486.862,3.123,10242,0.548
AgentBrain,0.412,4490.451,2.968,10244,0.548
AgentBrain,0.413,4494.097,3.026,10257,0.548
AgentBrain,0.412,4497.732,3.011,10243,0.548
AgentBrain,0.412,4501.392,3.056,10278,0.548
AgentBrain,0.416,4505.035,3.033,10244,0.548
AgentBrain,0.416,4508.690,3.044,10337,0.548
AgentBrain,0.416,4512.385,3.054,10289,0.548
AgentBrain,0.413,4516.085,3.083,10253,0.548
AgentBrain,0.410,4519.710,3.017,10242,0.548
AgentBrain,0.415,4523.420,3.098,10263,0.548
AgentBrain,0.416,4527.025,2.980,10290,0.548
AgentBrain,0.414,4530.725,3.061,10278,0.548
AgentBrain,0.410,4534.314,2.994,10247,0.548
AgentBrain,0.411,4537.989,3.059,10262,0.548
AgentBrain,0.416,4541.654,3.041,10259,0.548
AgentBrain,0.412,4545.306,3.021,10246,0.548
AgentBrain,0.413,4548.935,3.020,10263,0.548
AgentBrain,0.420,4552.679,3.108,10243,0.548
AgentBrain,0.424,4556.284,2.977,10335,0.549
AgentBrain,0.420,4559.948,3.041,10264,0.549
AgentBrain,0.420,4563.694,3.126,10273,0.549
AgentBrain,0.419,4567.267,2.956,10259,0.549
AgentBrain,0.417,4570.999,3.098,10349,0.549
AgentBrain,0.415,4574.691,3.071,10261,0.549
AgentBrain,0.421,4578.365,3.041,10292,0.549
AgentBrain,0.421,4582.025,3.043,10246,0.549
AgentBrain,0.423,4585.699,3.053,10350,0.549
AgentBrain,0.419,4589.375,3.060,10257,0.549
AgentBrain,0.416,4592.976,2.973,10252,0.549
AgentBrain,0.419,4596.704,3.104,10310,0.549
AgentBrain,0.419,4600.373,3.055,10323,0.549
AgentBrain,0.413,4603.981,3.004,10270,0.549
AgentBrain,0.413,4607.665,3.062,10261,0.549
AgentBrain,0.418,4611.317,3.022,10280,0.549
AgentBrain,0.424,4615.066,3.115,10267,0.549
AgentBrain,0.430,4618.671,2.980,10246,0.549
AgentBrain,0.438,4622.458,3.139,10248,0.549
AgentBrain,0.429,4626.133,3.043,10254,0.549
AgentBrain,0.419,4629.750,2.995,10263,0.549
AgentBrain,0.420,4633.437,3.061,10285,0.549
AgentBrain,0.423,4637.179,3.111,10265,0.550
AgentBrain,0.416,4640.766,2.969,10285,0.550
AgentBrain,0.417,4644.535,3.129,10266,0.550
AgentBrain,0.414,4648.116,2.974,10278,0.550
AgentBrain,0.420,4651.789,3.053,10304,0.550
AgentBrain,0.418,4655.454,3.041,10271,0.550
AgentBrain,0.419,4659.109,3.029,10243,0.550
AgentBrain,0.414,4662.805,3.067,10249,0.550
AgentBrain,0.423,4666.488,3.059,10330,0.550
AgentBrain,0.415,4670.135,3.025,10268,0.550
AgentBrain,0.417,4673.852,3.084,10275,0.550
AgentBrain,0.420,4677.454,2.962,10253,0.550
AgentBrain,0.420,4681.144,3.069,10355,0.550
AgentBrain,0.413,4684.846,3.081,10281,0.550
AgentBrain,0.415,4688.554,3.081,10371,0.550
AgentBrain,0.410,4692.149,2.988,10303,0.550
AgentBrain,0.419,4695.853,3.072,10265,0.551
AgentBrain,0.421,4699.609,3.135,10253,0.551
AgentBrain,0.412,4703.227,3.016,10332,0.551
AgentBrain,0.410,4706.891,3.037,10272,0.551
AgentBrain,0.412,4710.595,3.082,10246,0.551
AgentBrain,0.420,4714.244,3.041,10270,0.551
AgentBrain,0.415,4717.860,3.001,10297,0.551
AgentBrain,0.417,4721.594,3.108,10297,0.551
AgentBrain,0.419,4725.227,3.015,10254,0.551
AgentBrain,0.414,4728.931,3.063,10278,0.551
AgentBrain,0.418,4732.582,3.041,10243,0.551
AgentBrain,0.412,4736.200,3.004,10259,0.551
AgentBrain,0.412,4739.855,3.036,10283,0.551
AgentBrain,0.413,4743.572,3.067,10251,0.551
AgentBrain,0.411,4747.198,3.023,10280,0.551
AgentBrain,0.417,4750.840,3.027,10249,0.551
AgentBrain,0.471,4754.643,3.122,10289,0.551
AgentBrain,0.443,4758.564,3.307,10278,0.552
AgentBrain,0.438,4762.431,3.224,10294,0.552
AgentBrain,0.435,4766.127,3.079,10260,0.552
AgentBrain,0.442,4769.957,3.186,10281,0.552
AgentBrain,0.432,4773.729,3.142,10243,0.552
AgentBrain,0.429,4777.459,3.100,10248,0.552
AgentBrain,0.420,4781.243,3.155,10318,0.552
AgentBrain,0.414,4784.843,2.981,10254,0.552
AgentBrain,0.413,4788.518,3.058,10241,0.552
AgentBrain,0.409,4792.257,3.087,10314,0.552
AgentBrain,0.417,4795.897,3.010,10272,0.552
AgentBrain,0.412,4799.549,3.032,10275,0.552
AgentBrain,0.411,4803.203,3.038,10288,0.552
AgentBrain,0.421,4806.892,3.050,10368,0.552
AgentBrain,0.428,4810.604,3.076,10261,0.552
AgentBrain,0.424,4814.272,3.041,10261,0.552
AgentBrain,0.414,4817.931,3.044,10285,0.552
AgentBrain,0.411,4821.599,3.038,10251,0.553
AgentBrain,0.416,4825.261,3.042,10252,0.553
AgentBrain,0.424,4828.942,3.058,10285,0.553
AgentBrain,0.417,4832.631,3.057,10250,0.553
AgentBrain,0.410,4836.320,3.077,10253,0.553
AgentBrain,0.417,4840.000,3.060,10281,0.553
AgentBrain,0.415,4843.657,3.018,10304,0.553
AgentBrain,0.424,4847.288,3.017,10270,0.553
AgentBrain,0.415,4850.968,3.059,10273,0.553
AgentBrain,0.415,4854.587,2.998,10258,0.553
AgentBrain,0.420,4858.290,3.077,10271,0.553
AgentBrain,0.419,4861.972,3.052,10272,0.553
AgentBrain,0.419,4865.612,3.015,10253,0.553
AgentBrain,0.414,4869.275,3.044,10258,0.553
AgentBrain,0.423,4873.025,3.114,10338,0.553
AgentBrain,0.424,4876.711,3.049,10345,0.554
AgentBrain,0.414,4880.334,3.001,10277,0.554
AgentBrain,0.412,4884.012,3.069,10260,0.554
AgentBrain,0.414,4887.695,3.058,10246,0.554
AgentBrain,0.416,4891.364,3.029,10244,0.554
AgentBrain,0.419,4895.054,3.078,10335,0.554
AgentBrain,0.413,4898.800,3.126,10258,0.554
AgentBrain,0.411,4902.342,2.934,10297,0.554
AgentBrain,0.417,4906.013,3.044,10270,0.554
AgentBrain,0.412,4909.651,3.016,10278,0.554
AgentBrain,0.414,4913.299,3.027,10280,0.554
AgentBrain,0.414,4917.007,3.092,10247,0.554
AgentBrain,0.416,4920.632,3.001,10266,0.554
AgentBrain,0.414,4924.265,2.993,10273,0.554
AgentBrain,0.417,4927.940,3.059,10270,0.554
AgentBrain,0.411,4931.664,3.099,10261,0.554
AgentBrain,0.418,4935.277,2.993,10242,0.555
AgentBrain,0.413,4938.943,3.056,10317,0.555
AgentBrain,0.421,4942.637,3.059,10244,0.555
AgentBrain,0.410,4946.270,3.020,10279,0.555
AgentBrain,0.415,4949.935,3.047,10241,0.555
AgentBrain,0.411,4953.581,3.020,10270,0.555
AgentBrain,0.421,4957.261,3.034,10278,0.555
AgentBrain,0.421,4960.965,3.086,10292,0.555
AgentBrain,0.412,4964.604,3.022,10253,0.555
AgentBrain,0.419,4968.208,2.988,10261,0.555
AgentBrain,0.416,4971.932,3.088,10283,0.555
AgentBrain,0.416,4975.589,3.043,10283,0.555
AgentBrain,0.418,4979.293,3.075,10264,0.555
AgentBrain,0.413,4982.990,3.073,10287,0.555
AgentBrain,0.411,4986.644,3.042,10261,0.555
AgentBrain,0.423,4990.270,2.989,10328,0.555
AgentBrain,0.417,4994.016,3.126,10311,0.555
AgentBrain,0.422,4997.707,3.052,10249,0.555
AgentBrain,0.414,5001.284,2.958,10258,0.556
AgentBrain,0.412,5004.997,3.088,10245,0.556
AgentBrain,0.416,5008.597,2.972,10251,0.556
AgentBrain,0.421,5012.351,3.123,10248,0.556
AgentBrain,0.416,5015.955,2.978,10292,0.556
AgentBrain,0.418,5019.617,3.033,10302,0.556
AgentBrain,0.416,5023.297,3.050,10244,0.556
AgentBrain,0.423,5026.978,3.048,10360,0.556
AgentBrain,0.414,5030.642,3.049,10275,0.556
AgentBrain,0.413,5034.332,3.073,10280,0.556
AgentBrain,0.416,5038.036,3.079,10337,0.556
AgentBrain,0.420,5041.726,3.057,10266,0.556
AgentBrain,0.413,5045.411,3.062,10276,0.556
AgentBrain,0.418,5049.034,3.004,10303,0.556
AgentBrain,0.416,5052.757,3.086,10262,0.556
AgentBrain,0.418,5056.379,2.972,10245,0.556
AgentBrain,0.414,5060.092,3.091,10276,0.556
AgentBrain,0.414,5063.745,3.025,10264,0.556
AgentBrain,0.413,5067.393,3.041,10300,0.557
AgentBrain,0.410,5071.103,3.086,10244,0.557
AgentBrain,0.421,5074.770,3.030,10346,0.557
AgentBrain,0.419,5078.411,3.022,10274,0.557
AgentBrain,0.415,5082.127,3.089,10276,0.557
AgentBrain,0.414,5085.823,3.074,10321,0.557
AgentBrain,0.414,5089.465,3.017,10302,0.557
AgentBrain,0.414,5093.131,3.057,10273,0.557
AgentBrain,0.422,5096.795,3.048,10260,0.557
AgentBrain,0.413,5100.438,3.028,10316,0.557
AgentBrain,0.417,5104.115,3.043,10241,0.557
AgentBrain,0.418,5107.803,3.058,10253,0.557
AgentBrain,0.417,5111.498,3.073,10303,0.557
AgentBrain,0.434,5115.185,3.048,10312,0.557
AgentBrain,0.414,5118.820,3.011,10249,0.557
AgentBrain,0.410,5122.531,3.083,10261,0.557
AgentBrain,0.414,5126.181,3.031,10255,0.557
AgentBrain,0.410,5129.738,2.957,10248,0.557
AgentBrain,0.417,5133.444,3.085,10292,0.557
AgentBrain,0.416,5137.123,3.038,10304,0.557
AgentBrain,0.417,5140.765,3.037,10257,0.557
AgentBrain,0.413,5144.426,3.055,10284,0.558
AgentBrain,0.413,5148.140,3.095,10266,0.558
AgentBrain,0.420,5151.817,3.054,10396,0.558
AgentBrain,0.419,5155.518,3.080,10332,0.558
AgentBrain,0.414,5159.196,3.056,10316,0.558
AgentBrain,0.415,5162.887,3.067,10266,0.558
AgentBrain,0.410,5166.554,3.049,10256,0.558
AgentBrain,0.418,5170.342,3.133,10267,0.558
AgentBrain,0.419,5173.952,3.005,10248,0.558
AgentBrain,0.415,5177.517,2.951,10262,0.558
AgentBrain,0.411,5181.229,3.090,10269,0.558
AgentBrain,0.415,5184.881,3.022,10247,0.558
AgentBrain,0.417,5188.615,3.106,10286,0.558
AgentBrain,0.415,5192.322,3.089,10312,0.558
AgentBrain,0.409,5195.887,2.944,10241,0.558
AgentBrain,0.415,5199.574,3.062,10276,0.558
AgentBrain,0.413,5203.346,3.042,10271,0.558
AgentBrain,0.416,5207.050,3.087,10253,0.558
AgentBrain,0.415,5210.726,3.047,10278,0.558
AgentBrain,0.410,5214.366,3.023,10252,0.559
AgentBrain,0.419,5218.028,3.039,10280,0.559
AgentBrain,0.428,5221.725,3.041,10276,0.559
AgentBrain,0.418,5225.384,3.032,10286,0.559
AgentBrain,0.419,5229.073,3.057,10278,0.559
AgentBrain,0.418,5232.729,3.033,10266,0.559
AgentBrain,0.421,5236.386,3.010,10259,0.559
AgentBrain,0.417,5240.059,3.046,10286,0.559
AgentBrain,0.418,5243.786,3.106,10260,0.559
AgentBrain,0.422,5247.447,3.040,10329,0.559
AgentBrain,0.415,5251.131,3.055,10284,0.559
AgentBrain,0.421,5254.739,2.989,10267,0.559
AgentBrain,0.413,5258.415,3.059,10272,0.559
AgentBrain,0.425,5262.076,3.036,10279,0.559
AgentBrain,0.416,5265.824,3.131,10291,0.559
AgentBrain,0.422,5269.551,3.073,10314,0.559
AgentBrain,0.416,5273.187,3.034,10333,0.559
AgentBrain,0.415,5276.847,3.039,10251,0.559
AgentBrain,0.416,5280.561,3.079,10255,0.560
AgentBrain,0.422,5284.215,3.018,10381,0.560
AgentBrain,0.418,5287.948,3.091,10261,0.560
AgentBrain,0.419,5291.535,2.968,10247,0.560
AgentBrain,0.424,5295.274,3.090,10310,0.560
AgentBrain,0.416,5298.920,3.014,10257,0.560
AgentBrain,0.418,5302.641,3.083,10394,0.560
AgentBrain,0.417,5306.329,3.065,10252,0.560
AgentBrain,0.414,5309.992,3.034,10273,0.560
AgentBrain,0.416,5313.694,3.071,10260,0.560
AgentBrain,0.416,5317.281,2.961,10274,0.560
AgentBrain,0.416,5321.016,3.081,10274,0.560
AgentBrain,0.415,5324.712,3.070,10241,0.560
AgentBrain,0.415,5328.318,2.998,10245,0.560
AgentBrain,0.418,5331.998,3.057,10278,0.560
AgentBrain,0.418,5335.590,2.958,10255,0.560
AgentBrain,0.419,5339.311,3.094,10279,0.560
AgentBrain,0.415,5343.037,3.099,10253,0.560
AgentBrain,0.421,5346.656,2.991,10242,0.560
AgentBrain,0.414,5350.303,3.014,10262,0.560
AgentBrain,0.419,5353.990,3.043,10246,0.561
AgentBrain,0.412,5357.687,3.085,10243,0.561
AgentBrain,0.419,5361.337,3.023,10268,0.561
AgentBrain,0.420,5365.004,3.029,10276,0.561
AgentBrain,0.423,5368.647,2.996,10247,0.561
AgentBrain,0.412,5372.383,3.124,10271,0.561
AgentBrain,0.419,5376.001,2.996,10261,0.561
AgentBrain,0.416,5379.681,3.049,10277,0.561
AgentBrain,0.416,5383.392,3.087,10247,0.561
AgentBrain,0.415,5387.035,3.012,10243,0.561
AgentBrain,0.415,5390.734,3.077,10268,0.561
AgentBrain,0.413,5394.350,2.994,10243,0.561
AgentBrain,0.419,5397.992,3.013,10304,0.561
AgentBrain,0.421,5401.789,3.124,10357,0.561
AgentBrain,0.417,5405.480,3.068,10316,0.561
AgentBrain,0.417,5409.151,3.047,10307,0.561
AgentBrain,0.415,5412.841,3.062,10305,0.561
AgentBrain,0.418,5416.497,3.028,10245,0.561
AgentBrain,0.420,5420.142,3.015,10257,0.562
AgentBrain,0.415,5423.806,3.047,10280,0.562
AgentBrain,0.419,5427.551,3.106,10290,0.562
AgentBrain,0.417,5431.137,2.966,10243,0.562
AgentBrain,0.427,5434.794,3.019,10345,0.562
AgentBrain,0.420,5438.557,3.129,10313,0.562
AgentBrain,0.417,5442.220,3.029,10294,0.562
AgentBrain,0.411,5445.913,3.066,10262,0.562
AgentBrain,0.414,5449.581,3.025,10290,0.562
AgentBrain,0.416,5453.251,3.048,10260,0.562
AgentBrain,0.411,5456.896,3.037,10270,0.562
AgentBrain,0.412,5460.601,3.083,10300,0.562
AgentBrain,0.416,5464.291,3.063,10256,0.562
AgentBrain,0.416,5467.928,3.003,10267,0.562
AgentBrain,0.417,5471.610,3.075,10296,0.562
AgentBrain,0.424,5475.260,3.019,10260,0.562
AgentBrain,0.414,5478.952,3.077,10279,0.562
AgentBrain,0.416,5482.627,3.024,10311,0.562
AgentBrain,0.415,5486.289,3.039,10273,0.562
AgentBrain,0.415,5489.973,3.058,10349,0.562
AgentBrain,0.416,5493.635,3.039,10282,0.563
AgentBrain,0.417,5497.298,3.035,10267,0.563
AgentBrain,0.416,5501.006,3.071,10333,0.563
AgentBrain,0.415,5504.664,3.041,10339,0.563
AgentBrain,0.412,5508.353,3.072,10241,0.563
AgentBrain,0.417,5512.016,3.036,10293,0.563
AgentBrain,0.412,5515.679,3.019,10257,0.563
AgentBrain,0.419,5519.364,3.071,10286,0.563
AgentBrain,0.414,5523.064,3.080,10292,0.563
AgentBrain,0.417,5526.766,3.064,10321,0.563
AgentBrain,0.419,5530.434,3.036,10252,0.563
AgentBrain,0.421,5534.073,3.015,10263,0.563
AgentBrain,0.414,5537.735,3.040,10245,0.563
AgentBrain,0.416,5541.433,3.081,10294,0.563
AgentBrain,0.414,5545.142,3.089,10281,0.563
AgentBrain,0.420,5548.808,3.038,10362,0.563
AgentBrain,0.415,5552.424,3.001,10284,0.563
AgentBrain,0.413,5556.138,3.094,10274,0.563
AgentBrain,0.413,5559.745,2.983,10242,0.564
AgentBrain,0.414,5563.431,3.057,10307,0.564
AgentBrain,0.420,5567.169,3.087,10304,0.564
AgentBrain,0.414,5570.745,2.979,10283,0.564
AgentBrain,0.415,5574.459,3.097,10285,0.564
AgentBrain,0.415,5578.163,3.077,10245,0.564
AgentBrain,0.421,5581.796,2.992,10351,0.564
AgentBrain,0.416,5585.422,3.017,10316,0.564
AgentBrain,0.419,5589.146,3.094,10270,0.564
AgentBrain,0.411,5592.807,3.042,10275,0.564
AgentBrain,0.420,5596.482,3.029,10244,0.564
AgentBrain,0.418,5600.211,3.098,10336,0.564
AgentBrain,0.416,5603.831,3.005,10265,0.564
AgentBrain,0.418,5607.523,3.072,10319,0.564
AgentBrain,0.417,5611.241,3.085,10251,0.564
AgentBrain,0.416,5614.875,3.002,10289,0.564
AgentBrain,0.412,5618.539,3.049,10253,0.564
AgentBrain,0.419,5622.190,3.032,10266,0.564
AgentBrain,0.416,5625.891,3.069,10242,0.564
AgentBrain,0.413,5629.558,3.045,10278,0.564
AgentBrain,0.417,5633.278,3.081,10248,0.564
AgentBrain,0.415,5636.891,2.984,10275,0.565
AgentBrain,0.413,5640.517,3.021,10255,0.565
AgentBrain,0.414,5644.228,3.086,10286,0.565
AgentBrain,0.417,5647.907,3.041,10274,0.565
AgentBrain,0.410,5651.545,3.022,10248,0.565
AgentBrain,0.426,5655.282,3.104,10247,0.565
AgentBrain,0.413,5658.897,2.998,10288,0.565
AgentBrain,0.418,5662.585,3.065,10263,0.565
AgentBrain,0.413,5666.323,3.105,10256,0.565
AgentBrain,0.416,5669.911,2.976,10311,0.565
AgentBrain,0.413,5673.614,3.078,10269,0.565
AgentBrain,0.419,5677.319,3.073,10264,0.565
AgentBrain,0.418,5680.957,2.991,10278,0.565
AgentBrain,0.416,5684.669,3.081,10266,0.565
AgentBrain,0.412,5688.325,3.032,10280,0.565
AgentBrain,0.414,5692.041,3.083,10281,0.565
AgentBrain,0.418,5695.735,3.052,10373,0.565
AgentBrain,0.416,5699.406,3.051,10260,0.565
AgentBrain,0.417,5703.186,3.154,10272,0.565
AgentBrain,0.414,5706.756,2.954,10254,0.566
AgentBrain,0.420,5710.457,3.061,10272,0.566
AgentBrain,0.413,5714.203,3.124,10316,0.566
AgentBrain,0.418,5717.825,3.003,10320,0.566
AgentBrain,0.417,5721.490,3.057,10290,0.566
AgentBrain,0.415,5725.171,3.051,10297,0.566
AgentBrain,0.417,5728.804,2.989,10268,0.566
AgentBrain,0.418,5732.514,3.077,10279,0.566
AgentBrain,0.419,5736.139,2.998,10272,0.566
AgentBrain,0.413,5739.852,3.086,10253,0.566
AgentBrain,0.415,5743.534,3.052,10258,0.566
AgentBrain,0.419,5747.201,3.022,10281,0.566
AgentBrain,0.412,5750.876,3.057,10312,0.566
AgentBrain,0.426,5754.556,3.042,10272,0.566
AgentBrain,0.411,5758.224,3.048,10270,0.566
AgentBrain,0.417,5761.959,3.081,10269,0.566
AgentBrain,0.413,5765.638,3.053,10258,0.566
AgentBrain,0.413,5769.239,2.977,10251,0.566
AgentBrain,0.415,5772.910,3.051,10263,0.566
AgentBrain,0.419,5776.598,3.058,10251,0.566
AgentBrain,0.414,5780.320,3.077,10286,0.566
AgentBrain,0.413,5783.933,3.013,10251,0.566
AgentBrain,0.413,5787.587,3.035,10270,0.566
AgentBrain,0.420,5791.269,3.050,10321,0.566
AgentBrain,0.411,5794.989,3.073,10244,0.566
AgentBrain,0.415,5798.610,3.001,10293,0.567
AgentBrain,0.415,5802.327,3.108,10338,0.567
AgentBrain,0.412,5805.933,2.987,10249,0.567
AgentBrain,0.416,5809.541,2.977,10245,0.567
AgentBrain,0.416,5813.248,3.059,10243,0.567
AgentBrain,0.416,5816.982,3.108,10281,0.567
AgentBrain,0.414,5820.632,3.031,10281,0.567
AgentBrain,0.410,5824.243,2.995,10251,0.567
AgentBrain,0.416,5828.016,3.133,10313,0.567
AgentBrain,0.429,5831.686,3.041,10350,0.567
AgentBrain,0.414,5835.359,3.053,10256,0.567
AgentBrain,0.414,5838.986,2.999,10255,0.567
AgentBrain,0.417,5842.697,3.076,10242,0.567
AgentBrain,0.415,5846.393,3.069,10259,0.567
AgentBrain,0.417,5849.991,2.985,10261,0.567
AgentBrain,0.417,5853.608,2.993,10261,0.567
AgentBrain,0.413,5857.320,3.087,10309,0.567
AgentBrain,0.420,5861.015,3.039,10284,0.567
AgentBrain,0.411,5864.703,3.072,10263,0.567
AgentBrain,0.420,5868.370,3.038,10264,0.567
AgentBrain,0.413,5872.039,3.053,10290,0.567
AgentBrain,0.415,5875.748,3.079,10251,0.567
AgentBrain,0.409,5879.417,3.035,10255,0.567
AgentBrain,0.411,5883.024,2.986,10258,0.568
AgentBrain,0.415,5886.675,3.017,10256,0.568
AgentBrain,0.417,5890.337,3.041,10268,0.568
AgentBrain,0.414,5894.035,3.073,10269,0.568
AgentBrain,0.415,5897.726,3.072,10263,0.568
AgentBrain,0.413,5901.374,3.027,10291,0.568
AgentBrain,0.414,5905.036,3.030,10249,0.568
AgentBrain,0.413,5908.742,3.082,10252,0.568
AgentBrain,0.418,5912.383,3.012,10261,0.568
AgentBrain,0.413,5916.142,3.130,10279,0.568
AgentBrain,0.415,5919.701,2.946,10288,0.568
AgentBrain,0.414,5923.389,3.064,10247,0.568
AgentBrain,0.421,5927.087,3.042,10304,0.568
AgentBrain,0.410,5930.769,3.065,10243,0.568
AgentBrain,0.416,5934.458,3.070,10358,0.568
AgentBrain,0.414,5938.114,3.045,10243,0.568
AgentBrain,0.419,5941.785,3.038,10255,0.568
AgentBrain,0.416,5945.517,3.086,10288,0.568
AgentBrain,0.412,5949.166,3.035,10242,0.568
AgentBrain,0.411,5952.800,3.020,10301,0.568
AgentBrain,0.419,5956.537,3.103,10326,0.569
AgentBrain,0.416,5960.211,3.041,10275,0.569
AgentBrain,0.413,5963.803,2.966,10247,0.569
AgentBrain,0.418,5967.516,3.091,10351,0.569
AgentBrain,0.409,5971.198,3.055,10261,0.569
AgentBrain,0.415,5974.920,3.081,10245,0.569
AgentBrain,0.419,5978.651,3.086,10354,0.569
AgentBrain,0.421,5982.256,2.977,10286,0.569
AgentBrain,0.416,5985.978,3.094,10276,0.569
AgentBrain,0.419,5989.636,3.027,10307,0.569
AgentBrain,0.412,5993.336,3.060,10267,0.569
AgentBrain,0.418,5996.995,3.035,10271,0.569
AgentBrain,0.424,6000.668,3.039,10245,0.569
AgentBrain,0.423,6004.317,3.005,10283,0.569
AgentBrain,0.415,6008.021,3.054,10251,0.569
AgentBrain,0.419,6011.703,3.057,10256,0.569
AgentBrain,0.419,6015.359,3.016,10321,0.569
AgentBrain,0.418,6019.066,3.085,10280,0.569
AgentBrain,0.419,6022.738,3.037,10268,0.569
AgentBrain,0.420,6026.487,3.031,10282,0.570
AgentBrain,0.416,6030.124,3.019,10251,0.570
AgentBrain,0.416,6033.898,3.140,10258,0.570
AgentBrain,0.411,6037.366,2.860,10255,0.570
AgentBrain,0.416,6041.104,3.091,10253,0.570
AgentBrain,0.413,6044.748,3.026,10254,0.570
AgentBrain,0.415,6048.385,3.020,10252,0.570
AgentBrain,0.420,6052.127,3.120,10273,0.570
AgentBrain,0.413,6055.756,3.001,10257,0.570
AgentBrain,0.418,6059.418,3.013,10285,0.570
AgentBrain,0.418,6063.130,3.088,10250,0.570
AgentBrain,0.419,6066.745,2.984,10256,0.570
AgentBrain,0.419,6070.453,3.066,10288,0.570
AgentBrain,0.416,6074.156,3.058,10258,0.570
AgentBrain,0.412,6077.907,3.130,10301,0.570
AgentBrain,0.415,6081.484,2.955,10255,0.570
AgentBrain,0.414,6085.099,3.002,10246,0.570
AgentBrain,0.421,6088.870,3.123,10318,0.570
AgentBrain,0.413,6092.474,2.970,10252,0.570
AgentBrain,0.425,6096.189,3.081,10296,0.570
AgentBrain,0.416,6099.911,3.091,10270,0.570
AgentBrain,0.417,6103.533,2.994,10258,0.570
AgentBrain,0.420,6107.240,3.047,10268,0.571
AgentBrain,0.418,6110.958,3.079,10344,0.571
AgentBrain,0.416,6114.583,2.995,10263,0.571
AgentBrain,0.414,6118.258,3.053,10254,0.571
AgentBrain,0.416,6121.978,3.103,10272,0.571
AgentBrain,0.414,6125.602,3.001,10249,0.571
AgentBrain,0.415,6129.289,3.066,10258,0.571
AgentBrain,0.418,6132.926,3.007,10269,0.571
AgentBrain,0.420,6136.576,3.016,10275,0.571
AgentBrain,0.417,6140.291,3.080,10267,0.571
AgentBrain,0.416,6144.009,3.102,10248,0.571
AgentBrain,0.418,6147.569,2.946,10284,0.571
AgentBrain,0.425,6151.304,3.093,10348,0.571
AgentBrain,0.421,6155.004,3.056,10300,0.571
AgentBrain,0.418,6158.709,3.061,10290,0.571
AgentBrain,0.419,6162.350,3.021,10312,0.571
AgentBrain,0.415,6166.062,3.076,10264,0.571
AgentBrain,0.421,6169.754,3.056,10265,0.571
AgentBrain,0.434,6173.495,3.087,10281,0.571
AgentBrain,0.418,6177.134,3.025,10263,0.571
AgentBrain,0.417,6180.751,2.987,10272,0.571
AgentBrain,0.421,6184.517,3.124,10419,0.571
AgentBrain,0.416,6188.182,3.051,10244,0.571
AgentBrain,0.413,6191.851,3.031,10260,0.572
AgentBrain,0.415,6195.516,3.047,10275,0.572
AgentBrain,0.412,6199.218,3.080,10251,0.572
AgentBrain,0.421,6202.828,2.978,10249,0.572
AgentBrain,0.416,6206.547,3.064,10246,0.572
AgentBrain,0.416,6210.203,3.026,10250,0.572
AgentBrain,0.419,6213.859,3.036,10261,0.572
AgentBrain,0.420,6217.524,3.032,10250,0.572
AgentBrain,0.419,6221.214,3.052,10402,0.572
AgentBrain,0.428,6224.976,3.107,10372,0.572
AgentBrain,0.416,6228.583,2.976,10284,0.572
AgentBrain,0.417,6232.311,3.106,10315,0.572
AgentBrain,0.420,6236.024,3.074,10341,0.572
AgentBrain,0.414,6239.651,3.007,10290,0.572
AgentBrain,0.422,6243.362,3.090,10327,0.572
AgentBrain,0.415,6247.016,3.033,10287,0.572
AgentBrain,0.425,6250.768,3.117,10252,0.572
AgentBrain,0.414,6254.383,2.992,10248,0.572
AgentBrain,0.415,6258.041,3.013,10262,0.572
AgentBrain,0.414,6261.635,2.984,10247,0.572
AgentBrain,0.423,6265.346,3.073,10293,0.573
AgentBrain,0.416,6269.104,3.123,10260,0.573
AgentBrain,0.417,6272.774,3.026,10245,0.573
AgentBrain,0.416,6276.351,2.966,10277,0.573
AgentBrain,0.422,6280.035,3.058,10259,0.573
AgentBrain,0.421,6283.734,3.066,10307,0.573
AgentBrain,0.418,6287.340,2.966,10249,0.573
AgentBrain,0.414,6291.015,3.053,10244,0.573
AgentBrain,0.412,6294.659,3.032,10242,0.573
AgentBrain,0.415,6298.338,3.049,10311,0.573
AgentBrain,0.415,6302.021,3.050,10244,0.573
AgentBrain,0.411,6305.673,3.005,10244,0.573
AgentBrain,0.419,6309.372,3.068,10318,0.573
AgentBrain,0.412,6312.990,3.002,10264,0.573
AgentBrain,0.417,6316.609,3.002,10261,0.573
AgentBrain,0.422,6320.363,3.112,10262,0.573
AgentBrain,0.420,6323.987,3.002,10243,0.573
AgentBrain,0.419,6327.620,3.013,10304,0.573
AgentBrain,0.422,6331.360,3.109,10258,0.573
AgentBrain,0.419,6335.025,3.038,10282,0.573
AgentBrain,0.417,6338.676,3.004,10261,0.573
AgentBrain,0.420,6342.357,3.058,10251,0.573
AgentBrain,0.421,6346.068,3.068,10350,0.574
AgentBrain,0.417,6349.734,3.041,10266,0.574
AgentBrain,0.418,6353.401,3.023,10299,0.574
AgentBrain,0.416,6357.102,3.075,10250,0.574
AgentBrain,0.417,6360.687,2.967,10259,0.574
AgentBrain,0.413,6364.365,3.056,10245,0.574
