Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.413,-6109.956,2.526,10253,0.186
AgentBrain,0.422,-6106.862,2.529,10377,0.186
AgentBrain,0.423,-6103.776,2.527,10334,0.186
AgentBrain,0.416,-6100.685,2.552,10252,0.186
AgentBrain,0.415,-6097.621,2.534,10287,0.186
AgentBrain,0.417,-6094.514,2.565,10271,0.186
AgentBrain,0.414,-6091.567,2.418,10296,0.186
AgentBrain,0.418,-6088.468,2.556,10333,0.186
AgentBrain,0.414,-6085.337,2.589,10295,0.186
AgentBrain,0.413,-6082.309,2.492,10278,0.186
AgentBrain,0.415,-6079.219,2.548,10302,0.186
AgentBrain,0.414,-6076.141,2.531,10294,0.186
AgentBrain,0.408,-6073.116,2.492,10243,0.186
AgentBrain,0.413,-6070.084,2.501,10396,0.186
AgentBrain,0.413,-6066.936,2.594,10281,0.186
AgentBrain,0.414,-6063.958,2.451,10329,0.186
AgentBrain,0.417,-6060.839,2.582,10293,0.186
AgentBrain,0.414,-6057.787,2.520,10292,0.186
AgentBrain,0.413,-6054.690,2.562,10301,0.186
AgentBrain,0.416,-6051.568,2.586,10410,0.186
AgentBrain,0.417,-6048.500,2.527,10245,0.186
AgentBrain,0.412,-6045.429,2.532,10270,0.186
AgentBrain,0.417,-6042.357,2.527,10479,0.186
AgentBrain,0.415,-6039.150,2.657,10350,0.186
AgentBrain,0.417,-6036.209,2.400,10430,0.186
AgentBrain,0.413,-6032.985,2.665,10267,0.186
AgentBrain,0.411,-6030.011,2.442,10247,0.186
AgentBrain,0.417,-6027.003,2.474,10335,0.186
AgentBrain,0.416,-6023.864,2.601,10288,0.186
AgentBrain,0.417,-6020.887,2.442,10314,0.186
AgentBrain,0.419,-6017.734,2.608,10291,0.186
AgentBrain,0.418,-6014.650,2.539,10265,0.186
AgentBrain,0.415,-6011.617,2.501,10246,0.186
AgentBrain,0.422,-6008.495,2.575,10296,0.186
AgentBrain,0.414,-6005.507,2.445,10272,0.186
AgentBrain,0.415,-6002.384,2.577,10302,0.186
AgentBrain,0.410,-5999.241,2.589,10335,0.186
AgentBrain,0.416,-5996.243,2.465,10251,0.186
AgentBrain,0.413,-5993.246,2.463,10284,0.186
AgentBrain,0.415,-5990.217,2.490,10344,0.186
AgentBrain,0.427,-5987.054,2.615,10356,0.186
AgentBrain,0.417,-5983.905,2.599,10335,0.186
AgentBrain,0.415,-5980.839,2.529,10431,0.186
AgentBrain,0.415,-5977.779,2.518,10340,0.186
AgentBrain,0.415,-5974.716,2.518,10401,0.186
AgentBrain,0.416,-5971.671,2.522,10315,0.186
AgentBrain,0.413,-5968.524,2.608,10273,0.186
AgentBrain,0.418,-5965.566,2.413,10345,0.186
AgentBrain,0.417,-5962.399,2.608,10311,0.186
AgentBrain,0.410,-5959.402,2.474,10244,0.185
AgentBrain,0.417,-5956.301,2.565,10284,0.185
AgentBrain,0.418,-5953.290,2.471,10390,0.185
AgentBrain,0.419,-5950.072,2.677,10467,0.185
AgentBrain,0.416,-5946.983,2.544,10322,0.185
AgentBrain,0.412,-5943.993,2.457,10276,0.185
AgentBrain,0.416,-5940.924,2.529,10379,0.185
AgentBrain,0.418,-5937.775,2.598,10355,0.185
AgentBrain,0.414,-5934.682,2.553,10282,0.185
AgentBrain,0.413,-5931.710,2.442,10310,0.185
AgentBrain,0.419,-5928.488,2.656,10414,0.185
AgentBrain,0.414,-5925.452,2.501,10311,0.185
AgentBrain,0.413,-5922.392,2.532,10262,0.185
AgentBrain,0.415,-5919.334,2.524,10273,0.185
AgentBrain,0.417,-5916.301,2.494,10390,0.185
AgentBrain,0.416,-5913.207,2.562,10319,0.185
AgentBrain,0.416,-5910.178,2.489,10249,0.185
AgentBrain,0.418,-5907.144,2.490,10425,0.185
AgentBrain,0.420,-5904.010,2.583,10450,0.185
AgentBrain,0.416,-5900.948,2.521,10246,0.185
AgentBrain,0.417,-5897.877,2.528,10258,0.185
AgentBrain,0.417,-5894.614,2.702,10497,0.185
AgentBrain,0.415,-5891.674,2.410,10349,0.185
AgentBrain,0.416,-5888.505,2.628,10398,0.185
AgentBrain,0.412,-5885.452,2.521,10337,0.185
AgentBrain,0.411,-5882.397,2.524,10287,0.185
AgentBrain,0.414,-5879.363,2.499,10342,0.185
AgentBrain,0.419,-5876.239,2.583,10263,0.185
AgentBrain,0.416,-5873.194,2.509,10289,0.185
AgentBrain,0.415,-5870.193,2.461,10335,0.185
AgentBrain,0.433,-5867.108,2.520,10395,0.185
AgentBrain,0.411,-5863.975,2.591,10271,0.185
AgentBrain,0.414,-5860.936,2.495,10367,0.185
AgentBrain,0.416,-5857.772,2.614,10433,0.185
AgentBrain,0.415,-5854.629,2.607,10284,0.185
AgentBrain,0.418,-5851.637,2.451,10302,0.185
AgentBrain,0.420,-5848.513,2.575,10330,0.185
AgentBrain,0.417,-5845.492,2.482,10293,0.185
AgentBrain,0.421,-5842.494,2.458,10472,0.185
AgentBrain,0.413,-5839.268,2.686,10248,0.185
AgentBrain,0.415,-5836.280,2.451,10268,0.185
AgentBrain,0.413,-5833.190,2.549,10425,0.185
AgentBrain,0.413,-5829.946,2.697,10423,0.185
AgentBrain,0.414,-5826.983,2.423,10368,0.185
AgentBrain,0.415,-5823.864,2.552,10308,0.185
AgentBrain,0.414,-5820.824,2.509,10312,0.185
AgentBrain,0.412,-5817.659,2.628,10299,0.185
AgentBrain,0.415,-5814.675,2.450,10313,0.185
AgentBrain,0.414,-5811.614,2.529,10281,0.185
AgentBrain,0.411,-5808.416,2.652,10297,0.185
AgentBrain,0.417,-5805.397,2.485,10254,0.185
AgentBrain,0.412,-5802.388,2.472,10388,0.185
AgentBrain,0.414,-5799.263,2.583,10437,0.185
AgentBrain,0.419,-5796.108,2.605,10425,0.185
AgentBrain,0.413,-5792.991,2.570,10286,0.185
AgentBrain,0.414,-5789.953,2.496,10246,0.185
AgentBrain,0.413,-5786.954,2.465,10307,0.185
AgentBrain,0.414,-5783.869,2.555,10307,0.185
AgentBrain,0.422,-5780.794,2.533,10398,0.185
AgentBrain,0.416,-5777.654,2.599,10329,0.185
AgentBrain,0.414,-5774.522,2.593,10372,0.185
AgentBrain,0.419,-5771.537,2.449,10379,0.185
AgentBrain,0.416,-5768.404,2.586,10451,0.185
AgentBrain,0.417,-5765.260,2.602,10550,0.185
AgentBrain,0.414,-5762.121,2.600,10323,0.185
AgentBrain,0.416,-5759.070,2.512,10379,0.185
AgentBrain,0.412,-5755.984,2.526,10423,0.185
AgentBrain,0.413,-5752.844,2.604,10347,0.185
AgentBrain,0.411,-5749.758,2.553,10255,0.185
AgentBrain,0.415,-5746.658,2.570,10329,0.185
AgentBrain,0.413,-5743.657,2.470,10291,0.185
AgentBrain,0.412,-5740.681,2.446,10254,0.185
AgentBrain,0.411,-5737.650,2.496,10256,0.185
AgentBrain,0.417,-5734.562,2.546,10279,0.185
AgentBrain,0.415,-5731.442,2.581,10259,0.185
AgentBrain,0.419,-5728.435,2.463,10327,0.185
AgentBrain,0.417,-5725.364,2.526,10280,0.185
AgentBrain,0.417,-5722.261,2.556,10530,0.185
AgentBrain,0.421,-5719.091,2.609,10387,0.185
AgentBrain,0.415,-5715.964,2.585,10319,0.185
AgentBrain,0.414,-5712.966,2.464,10366,0.185
AgentBrain,0.412,-5709.881,2.546,10326,0.185
AgentBrain,0.414,-5706.819,2.529,10287,0.185
AgentBrain,0.415,-5703.677,2.602,10397,0.185
AgentBrain,0.414,-5700.561,2.579,10284,0.185
AgentBrain,0.412,-5697.671,2.357,10284,0.185
AgentBrain,0.426,-5694.542,2.579,10275,0.185
AgentBrain,0.416,-5691.427,2.573,10342,0.185
AgentBrain,0.416,-5688.352,2.535,10390,0.185
AgentBrain,0.414,-5685.142,2.651,10289,0.185
AgentBrain,0.412,-5682.252,2.367,10255,0.185
AgentBrain,0.411,-5679.083,2.639,10323,0.185
AgentBrain,0.410,-5676.059,2.491,10282,0.185
AgentBrain,0.417,-5672.967,2.551,10348,0.185
AgentBrain,0.414,-5670.024,2.413,10264,0.185
AgentBrain,0.416,-5666.934,2.551,10268,0.185
AgentBrain,0.418,-5663.774,2.612,10289,0.185
AgentBrain,0.421,-5660.759,2.468,10400,0.185
AgentBrain,0.415,-5657.632,2.581,10346,0.185
AgentBrain,0.414,-5654.518,2.568,10294,0.185
AgentBrain,0.419,-5651.468,2.492,10371,0.185
AgentBrain,0.415,-5648.343,2.592,10480,0.185
AgentBrain,0.416,-5645.304,2.512,10261,0.185
AgentBrain,0.414,-5642.274,2.495,10249,0.185
AgentBrain,0.421,-5639.124,2.607,10297,0.185
AgentBrain,0.418,-5635.978,2.597,10496,0.185
AgentBrain,0.414,-5632.983,2.460,10252,0.185
AgentBrain,0.421,-5629.881,2.558,10393,0.185
AgentBrain,0.418,-5626.746,2.589,10451,0.185
AgentBrain,0.413,-5623.631,2.578,10334,0.185
AgentBrain,0.416,-5620.604,2.483,10402,0.185
AgentBrain,0.414,-5617.422,2.635,10249,0.185
AgentBrain,0.416,-5614.240,2.635,10356,0.185
AgentBrain,0.416,-5611.299,2.412,10325,0.185
AgentBrain,0.417,-5608.312,2.450,10356,0.185
AgentBrain,0.412,-5605.118,2.663,10250,0.185
AgentBrain,0.416,-5602.279,2.309,10255,0.185
AgentBrain,0.414,-5599.083,2.656,10334,0.185
AgentBrain,0.415,-5595.926,2.608,10289,0.185
AgentBrain,0.415,-5592.889,2.497,10283,0.185
AgentBrain,0.413,-5589.844,2.506,10382,0.185
AgentBrain,0.420,-5586.735,2.569,10340,0.185
AgentBrain,0.416,-5583.602,2.588,10413,0.185
AgentBrain,0.412,-5580.583,2.468,10341,0.185
AgentBrain,0.411,-5577.555,2.502,10366,0.185
AgentBrain,0.411,-5574.445,2.579,10265,0.185
AgentBrain,0.412,-5571.330,2.572,10302,0.185
AgentBrain,0.414,-5568.240,2.556,10316,0.185
AgentBrain,0.419,-5565.161,2.533,10366,0.185
AgentBrain,0.412,-5561.990,2.629,10242,0.185
AgentBrain,0.415,-5559.064,2.392,10259,0.185
AgentBrain,0.416,-5556.110,2.418,10262,0.185
AgentBrain,0.415,-5552.873,2.693,10260,0.185
AgentBrain,0.411,-5549.844,2.490,10275,0.185
AgentBrain,0.419,-5546.926,2.372,10250,0.185
AgentBrain,0.412,-5543.903,2.491,10242,0.185
AgentBrain,0.413,-5540.736,2.636,10246,0.185
AgentBrain,0.415,-5537.774,2.429,10270,0.185
AgentBrain,0.420,-5534.549,2.674,10295,0.185
AgentBrain,0.416,-5531.543,2.468,10479,0.185
AgentBrain,0.412,-5528.455,2.549,10247,0.185
AgentBrain,0.414,-5525.424,2.495,10280,0.185
AgentBrain,0.409,-5522.337,2.545,10283,0.185
AgentBrain,0.414,-5519.156,2.640,10332,0.185
AgentBrain,0.417,-5516.201,2.417,10391,0.185
AgentBrain,0.409,-5513.106,2.557,10290,0.185
AgentBrain,0.415,-5510.084,2.472,10277,0.185
AgentBrain,0.437,-5506.940,2.572,10365,0.185
AgentBrain,0.411,-5503.795,2.609,10344,0.185
AgentBrain,0.409,-5500.799,2.468,10278,0.185
AgentBrain,0.413,-5497.735,2.536,10385,0.185
AgentBrain,0.418,-5494.578,2.612,10313,0.185
AgentBrain,0.414,-5491.693,2.358,10249,0.185
AgentBrain,0.416,-5488.518,2.630,10248,0.185
AgentBrain,0.413,-5485.479,2.498,10283,0.185
AgentBrain,0.414,-5482.416,2.517,10331,0.185
AgentBrain,0.417,-5479.314,2.553,10258,0.185
AgentBrain,0.417,-5476.291,2.464,10415,0.185
AgentBrain,0.416,-5473.206,2.549,10347,0.184
AgentBrain,0.415,-5470.002,2.652,10282,0.185
AgentBrain,0.413,-5466.989,2.481,10295,0.184
AgentBrain,0.413,-5463.959,2.493,10366,0.184
AgentBrain,0.417,-5460.976,2.442,10283,0.184
AgentBrain,0.414,-5457.765,2.673,10308,0.184
AgentBrain,0.415,-5454.727,2.505,10252,0.184
AgentBrain,0.420,-5451.645,2.538,10379,0.184
AgentBrain,0.418,-5448.492,2.606,10391,0.184
AgentBrain,0.412,-5445.506,2.452,10302,0.184
AgentBrain,0.419,-5442.343,2.612,10351,0.184
AgentBrain,0.420,-5439.323,2.479,10249,0.184
AgentBrain,0.413,-5436.260,2.536,10347,0.184
AgentBrain,0.411,-5433.142,2.582,10279,0.184
AgentBrain,0.411,-5430.058,2.548,10275,0.184
AgentBrain,0.415,-5427.022,2.504,10289,0.184
AgentBrain,0.409,-5423.989,2.499,10280,0.184
AgentBrain,0.414,-5420.913,2.538,10292,0.184
AgentBrain,0.417,-5417.816,2.553,10320,0.184
AgentBrain,0.417,-5414.657,2.612,10275,0.184
AgentBrain,0.418,-5411.702,2.413,10298,0.184
AgentBrain,0.416,-5408.657,2.493,10302,0.184
AgentBrain,0.413,-5405.541,2.563,10262,0.184
AgentBrain,0.411,-5402.514,2.494,10266,0.184
AgentBrain,0.413,-5399.383,2.591,10310,0.184
AgentBrain,0.413,-5396.295,2.556,10303,0.184
AgentBrain,0.420,-5393.259,2.492,10310,0.184
AgentBrain,0.419,-5390.214,2.508,10332,0.184
AgentBrain,0.434,-5387.044,2.606,10398,0.184
AgentBrain,0.414,-5384.012,2.499,10273,0.184
AgentBrain,0.420,-5380.915,2.553,10410,0.184
AgentBrain,0.415,-5377.785,2.583,10385,0.184
AgentBrain,0.418,-5374.779,2.459,10364,0.184
AgentBrain,0.418,-5371.718,2.500,10248,0.184
AgentBrain,0.418,-5368.657,2.518,10294,0.184
AgentBrain,0.420,-5365.562,2.549,10347,0.184
AgentBrain,0.412,-5362.445,2.580,10270,0.184
AgentBrain,0.414,-5359.357,2.554,10286,0.184
AgentBrain,0.410,-5356.343,2.480,10264,0.184
AgentBrain,0.410,-5353.308,2.499,10302,0.184
AgentBrain,0.416,-5350.208,2.555,10437,0.184
AgentBrain,0.418,-5347.110,2.553,10286,0.184
AgentBrain,0.416,-5344.068,2.497,10270,0.184
AgentBrain,0.412,-5341.087,2.442,10270,0.184
AgentBrain,0.415,-5337.998,2.525,10253,0.184
AgentBrain,0.416,-5334.873,2.587,10378,0.184
AgentBrain,0.412,-5331.815,2.519,10298,0.184
AgentBrain,0.409,-5328.664,2.610,10297,0.184
AgentBrain,0.411,-5325.545,2.580,10244,0.184
AgentBrain,0.417,-5322.453,2.549,10353,0.184
AgentBrain,0.417,-5319.477,2.443,10290,0.184
AgentBrain,0.414,-5316.453,2.499,10379,0.184
AgentBrain,0.417,-5313.256,2.647,10274,0.184
AgentBrain,0.416,-5310.070,2.637,10367,0.184
AgentBrain,0.414,-5307.030,2.495,10309,0.184
AgentBrain,0.414,-5304.158,2.336,10276,0.184
AgentBrain,0.417,-5300.934,2.660,10330,0.184
AgentBrain,0.414,-5297.925,2.470,10279,0.184
AgentBrain,0.424,-5294.812,2.568,10279,0.184
AgentBrain,0.414,-5291.717,2.561,10287,0.184
AgentBrain,0.418,-5288.651,2.526,10280,0.184
AgentBrain,0.415,-5285.621,2.491,10283,0.184
AgentBrain,0.419,-5282.610,2.467,10250,0.184
AgentBrain,0.418,-5279.482,2.584,10249,0.184
AgentBrain,0.413,-5276.361,2.576,10247,0.184
AgentBrain,0.415,-5273.348,2.470,10460,0.184
AgentBrain,0.412,-5270.400,2.408,10241,0.184
AgentBrain,0.433,-5267.201,2.618,10335,0.184
AgentBrain,0.415,-5264.137,2.534,10373,0.184
AgentBrain,0.411,-5260.954,2.643,10275,0.184
AgentBrain,0.411,-5257.979,2.446,10371,0.184
AgentBrain,0.413,-5254.841,2.596,10427,0.184
AgentBrain,0.411,-5251.725,2.577,10367,0.184
AgentBrain,0.410,-5248.734,2.457,10288,0.184
AgentBrain,0.412,-5245.646,2.542,10274,0.184
AgentBrain,0.415,-5242.558,2.546,10293,0.184
AgentBrain,0.417,-5239.484,2.528,10300,0.184
AgentBrain,0.414,-5236.465,2.475,10346,0.184
AgentBrain,0.413,-5233.318,2.597,10252,0.184
AgentBrain,0.415,-5230.252,2.533,10252,0.184
AgentBrain,0.415,-5227.278,2.441,10406,0.184
AgentBrain,0.424,-5224.091,2.641,10512,0.184
AgentBrain,0.414,-5221.028,2.526,10402,0.184
AgentBrain,0.410,-5217.911,2.585,10250,0.184
AgentBrain,0.418,-5214.922,2.450,10301,0.184
AgentBrain,0.411,-5211.809,2.574,10270,0.184
AgentBrain,0.411,-5208.859,2.415,10258,0.184
AgentBrain,0.417,-5205.650,2.659,10307,0.184
AgentBrain,0.416,-5202.696,2.411,10247,0.184
AgentBrain,0.419,-5199.595,2.549,10342,0.184
AgentBrain,0.415,-5196.464,2.581,10283,0.184
AgentBrain,0.416,-5193.315,2.605,10470,0.184
AgentBrain,0.410,-5190.358,2.435,10255,0.184
AgentBrain,0.411,-5187.206,2.614,10263,0.184
AgentBrain,0.410,-5184.086,2.593,10287,0.184
AgentBrain,0.413,-5181.170,2.379,10276,0.184
AgentBrain,0.416,-5178.062,2.568,10455,0.184
AgentBrain,0.410,-5174.964,2.557,10248,0.184
AgentBrain,0.410,-5171.860,2.564,10323,0.184
AgentBrain,0.420,-5168.720,2.590,10357,0.184
AgentBrain,0.413,-5165.680,2.497,10255,0.184
AgentBrain,0.417,-5162.545,2.558,10245,0.184
AgentBrain,0.415,-5159.562,2.454,10311,0.184
AgentBrain,0.413,-5156.414,2.603,10339,0.184
AgentBrain,0.414,-5153.422,2.458,10292,0.184
AgentBrain,0.414,-5150.269,2.609,10385,0.184
AgentBrain,0.435,-5147.188,2.530,10350,0.184
AgentBrain,0.417,-5144.093,2.555,10342,0.184
AgentBrain,0.412,-5141.025,2.530,10341,0.184
AgentBrain,0.419,-5138.015,2.457,10243,0.184
AgentBrain,0.417,-5134.967,2.501,10335,0.184
AgentBrain,0.414,-5131.725,2.694,10272,0.184
AgentBrain,0.417,-5128.725,2.437,10319,0.184
AgentBrain,0.419,-5125.665,2.520,10345,0.184
AgentBrain,0.417,-5122.574,2.552,10278,0.184
AgentBrain,0.416,-5119.569,2.468,10301,0.184
AgentBrain,0.419,-5116.441,2.591,10423,0.184
AgentBrain,0.418,-5113.371,2.529,10398,0.184
AgentBrain,0.420,-5110.194,2.631,10309,0.184
AgentBrain,0.417,-5107.177,2.477,10328,0.184
AgentBrain,0.415,-5104.065,2.566,10273,0.184
AgentBrain,0.415,-5101.054,2.471,10278,0.184
AgentBrain,0.414,-5097.844,2.658,10278,0.184
AgentBrain,0.412,-5094.867,2.439,10249,0.184
AgentBrain,0.415,-5091.806,2.506,10348,0.184
AgentBrain,0.411,-5088.916,2.373,10241,0.184
AgentBrain,0.417,-5085.787,2.590,10270,0.184
AgentBrain,0.411,-5082.730,2.523,10324,0.184
AgentBrain,0.415,-5079.608,2.577,10249,0.184
AgentBrain,0.418,-5076.455,2.610,10358,0.184
AgentBrain,0.412,-5073.474,2.446,10320,0.184
AgentBrain,0.418,-5070.370,2.561,10378,0.184
AgentBrain,0.415,-5067.242,2.581,10326,0.184
AgentBrain,0.416,-5064.288,2.409,10246,0.184
AgentBrain,0.410,-5061.141,2.602,10272,0.184
AgentBrain,0.417,-5058.082,2.498,10249,0.183
AgentBrain,0.421,-5054.913,2.623,10523,0.183
AgentBrain,0.418,-5051.826,2.547,10253,0.183
AgentBrain,0.416,-5048.796,2.498,10287,0.183
AgentBrain,0.415,-5045.845,2.413,10300,0.183
AgentBrain,0.413,-5042.758,2.550,10251,0.183
AgentBrain,0.419,-5039.577,2.636,10269,0.183
AgentBrain,0.415,-5036.617,2.427,10316,0.183
AgentBrain,0.416,-5033.609,2.464,10322,0.183
AgentBrain,0.423,-5030.472,2.580,10315,0.183
AgentBrain,0.421,-5027.332,2.587,10295,0.183
AgentBrain,0.419,-5024.170,2.589,10310,0.183
AgentBrain,0.415,-5021.167,2.467,10284,0.183
AgentBrain,0.412,-5018.136,2.499,10310,0.183
AgentBrain,0.414,-5015.011,2.581,10333,0.183
AgentBrain,0.417,-5011.993,2.481,10336,0.183
AgentBrain,0.414,-5008.933,2.521,10342,0.183
AgentBrain,0.421,-5005.666,2.715,10391,0.183
AgentBrain,0.416,-5002.672,2.452,10456,0.183
AgentBrain,0.417,-4999.573,2.554,10351,0.183
AgentBrain,0.419,-4996.519,2.511,10490,0.183
AgentBrain,0.419,-4993.390,2.579,10383,0.183
AgentBrain,0.417,-4990.176,2.660,10470,0.183
AgentBrain,0.415,-4987.140,2.473,10303,0.183
AgentBrain,0.409,-4983.974,2.627,10267,0.183
AgentBrain,0.419,-4981.054,2.382,10312,0.183
AgentBrain,0.423,-4977.858,2.647,10337,0.183
AgentBrain,0.416,-4974.901,2.418,10293,0.183
AgentBrain,0.416,-4971.687,2.671,10451,0.183
AgentBrain,0.410,-4968.610,2.550,10246,0.183
AgentBrain,0.415,-4965.614,2.460,10391,0.183
AgentBrain,0.413,-4962.462,2.613,10344,0.183
AgentBrain,0.416,-4959.387,2.530,10367,0.183
AgentBrain,0.410,-4956.353,2.499,10246,0.183
AgentBrain,0.417,-4953.196,2.595,10263,0.183
AgentBrain,0.416,-4950.126,2.534,10285,0.183
AgentBrain,0.412,-4947.119,2.474,10272,0.183
AgentBrain,0.414,-4944.099,2.479,10288,0.183
AgentBrain,0.416,-4940.922,2.636,10268,0.183
AgentBrain,0.413,-4937.996,2.386,10365,0.183
AgentBrain,0.415,-4934.866,2.586,10366,0.183
AgentBrain,0.419,-4931.742,2.576,10312,0.183
AgentBrain,0.419,-4928.698,2.502,10392,0.183
AgentBrain,0.415,-4925.510,2.641,10300,0.183
AgentBrain,0.420,-4922.530,2.429,10378,0.183
AgentBrain,0.421,-4919.296,2.653,10372,0.183
AgentBrain,0.415,-4916.320,2.444,10339,0.183
AgentBrain,0.418,-4913.058,2.721,10336,0.183
AgentBrain,0.419,-4910.178,2.347,10286,0.183
AgentBrain,0.434,-4907.067,2.549,10280,0.183
AgentBrain,0.416,-4904.029,2.500,10263,0.183
AgentBrain,0.412,-4900.975,2.517,10292,0.183
AgentBrain,0.413,-4897.876,2.559,10363,0.183
AgentBrain,0.412,-4894.760,2.577,10305,0.183
AgentBrain,0.417,-4891.684,2.532,10247,0.183
AgentBrain,0.412,-4888.727,2.419,10360,0.183
AgentBrain,0.414,-4885.488,2.690,10373,0.183
AgentBrain,0.415,-4882.518,2.415,10316,0.183
AgentBrain,0.417,-4879.405,2.579,10310,0.183
AgentBrain,0.411,-4876.337,2.537,10282,0.183
AgentBrain,0.416,-4873.249,2.549,10272,0.183
AgentBrain,0.412,-4870.178,2.544,10281,0.183
AgentBrain,0.414,-4867.117,2.521,10402,0.183
AgentBrain,0.413,-4863.992,2.578,10333,0.183
AgentBrain,0.418,-4860.916,2.531,10438,0.183
AgentBrain,0.413,-4857.873,2.497,10370,0.183
AgentBrain,0.414,-4854.724,2.602,10253,0.183
AgentBrain,0.415,-4851.702,2.478,10352,0.183
AgentBrain,0.415,-4848.693,2.445,10448,0.183
AgentBrain,0.411,-4845.624,2.533,10244,0.183
AgentBrain,0.416,-4842.496,2.588,10280,0.183
AgentBrain,0.415,-4839.343,2.608,10241,0.183
AgentBrain,0.415,-4836.368,2.433,10351,0.183
AgentBrain,0.417,-4833.171,2.647,10326,0.183
AgentBrain,0.415,-4830.131,2.501,10352,0.183
AgentBrain,0.416,-4827.097,2.494,10322,0.183
AgentBrain,0.415,-4824.062,2.491,10279,0.183
AgentBrain,0.420,-4820.960,2.556,10359,0.183
AgentBrain,0.414,-4817.883,2.534,10261,0.183
AgentBrain,0.413,-4814.723,2.595,10267,0.183
AgentBrain,0.419,-4811.595,2.598,10334,0.183
AgentBrain,0.416,-4808.611,2.443,10299,0.183
AgentBrain,0.418,-4805.547,2.521,10275,0.183
AgentBrain,0.414,-4802.511,2.502,10267,0.183
AgentBrain,0.415,-4799.319,2.648,10288,0.183
AgentBrain,0.415,-4796.312,2.465,10277,0.183
AgentBrain,0.413,-4793.243,2.533,10264,0.183
AgentBrain,0.413,-4790.312,2.399,10288,0.183
AgentBrain,0.439,-4787.027,2.714,10275,0.183
AgentBrain,0.417,-4784.007,2.474,10329,0.183
AgentBrain,0.413,-4780.942,2.520,10304,0.183
AgentBrain,0.416,-4777.860,2.518,10311,0.183
AgentBrain,0.413,-4774.774,2.553,10320,0.183
AgentBrain,0.414,-4771.656,2.586,10342,0.183
AgentBrain,0.420,-4768.636,2.476,10379,0.183
AgentBrain,0.413,-4765.539,2.561,10273,0.183
AgentBrain,0.416,-4762.389,2.605,10285,0.183
AgentBrain,0.417,-4759.371,2.470,10416,0.183
AgentBrain,0.414,-4756.237,2.592,10376,0.183
AgentBrain,0.415,-4753.246,2.452,10292,0.183
AgentBrain,0.420,-4750.171,2.523,10505,0.183
AgentBrain,0.415,-4746.952,2.668,10332,0.183
AgentBrain,0.418,-4744.020,2.383,10276,0.183
AgentBrain,0.417,-4740.837,2.637,10397,0.183
AgentBrain,0.411,-4737.715,2.585,10242,0.183
AgentBrain,0.417,-4734.792,2.383,10349,0.183
AgentBrain,0.418,-4731.641,2.611,10296,0.183
AgentBrain,0.415,-4728.494,2.606,10254,0.183
AgentBrain,0.419,-4725.505,2.448,10322,0.183
AgentBrain,0.418,-4722.435,2.523,10377,0.183
AgentBrain,0.412,-4719.374,2.523,10282,0.183
AgentBrain,0.422,-4716.204,2.620,10352,0.183
AgentBrain,0.416,-4713.131,2.532,10288,0.183
AgentBrain,0.414,-4710.136,2.457,10337,0.183
AgentBrain,0.421,-4706.978,2.616,10348,0.183
AgentBrain,0.413,-4704.000,2.442,10263,0.183
AgentBrain,0.414,-4700.907,2.561,10335,0.183
AgentBrain,0.414,-4697.813,2.553,10368,0.183
AgentBrain,0.415,-4694.701,2.562,10356,0.183
AgentBrain,0.410,-4691.640,2.528,10244,0.183
AgentBrain,0.418,-4688.623,2.472,10313,0.183
AgentBrain,0.415,-4685.404,2.665,10386,0.183
AgentBrain,0.415,-4682.358,2.505,10329,0.182
AgentBrain,0.413,-4679.240,2.574,10251,0.182
AgentBrain,0.422,-4676.190,2.498,10360,0.182
AgentBrain,0.414,-4673.196,2.453,10290,0.183
AgentBrain,0.415,-4670.136,2.518,10332,0.182
AgentBrain,0.431,-4667.004,2.581,10440,0.182
AgentBrain,0.417,-4663.905,2.561,10265,0.183
AgentBrain,0.414,-4660.814,2.545,10293,0.182
AgentBrain,0.413,-4657.841,2.436,10265,0.182
AgentBrain,0.413,-4654.773,2.526,10253,0.182
AgentBrain,0.415,-4651.701,2.530,10460,0.182
AgentBrain,0.413,-4648.495,2.660,10331,0.182
AgentBrain,0.411,-4645.459,2.501,10284,0.182
AgentBrain,0.416,-4642.365,2.555,10257,0.182
AgentBrain,0.415,-4639.286,2.536,10284,0.182
AgentBrain,0.420,-4636.222,2.514,10374,0.182
AgentBrain,0.414,-4633.184,2.500,10321,0.182
AgentBrain,0.427,-4630.047,2.584,10296,0.182
AgentBrain,0.417,-4626.920,2.584,10415,0.182
AgentBrain,0.415,-4623.965,2.420,10287,0.182
AgentBrain,0.410,-4620.747,2.684,10305,0.182
AgentBrain,0.414,-4617.874,2.336,10324,0.182
AgentBrain,0.418,-4614.686,2.646,10376,0.182
AgentBrain,0.419,-4611.642,2.495,10380,0.182
AgentBrain,0.417,-4608.424,2.661,10274,0.182
AgentBrain,0.412,-4605.521,2.348,10245,0.182
AgentBrain,0.415,-4602.293,2.680,10320,0.182
AgentBrain,0.411,-4599.258,2.504,10241,0.182
AgentBrain,0.413,-4596.231,2.491,10251,0.182
AgentBrain,0.416,-4593.191,2.492,10330,0.182
AgentBrain,0.411,-4590.156,2.497,10305,0.182
AgentBrain,0.415,-4587.056,2.561,10277,0.182
AgentBrain,0.422,-4584.035,2.476,10442,0.182
AgentBrain,0.417,-4580.841,2.646,10340,0.182
